,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
121157,2012,March,Monday,Afternoon,Urban,Street,Rainy,477.3889330043377,1,33,26-40,Female,0.2360292150762341,1,Poor,0,2,Minor,5,4,30.970734889428357,9102.375748221652,Snow-covered,Distracted Driving,4,26598.07675321981,92362.21755644966,Europe,4715.325426537556
121172,2005,November,Sunday,Evening,Urban,Main Road,Foggy,413.6754780984784,3,89,61+,Female,0.0069849287437129,0,Poor,2,2,Minor,12,2,39.48590364979668,7390.509650508835,Dry,Speeding,7,30856.830687122994,5454.375408185513,South America,995.9281802600128
121189,2003,November,Friday,Night,Urban,Street,Rainy,441.637447682922,2,93,26-40,Female,0.0484412442790826,1,Moderate,1,0,Severe,13,2,34.0396816607052,3703.1094142026345,Snow-covered,Speeding,6,4118.675000015103,21613.57107551245,South America,4347.221083062767
121194,2008,August,Thursday,Evening,Urban,Main Road,Windy,452.1815649662148,2,41,61+,Female,0.108868139582659,0,Poor,2,0,Severe,12,4,7.834046976614599,3035.694026249583,Snow-covered,Weather,8,6787.741819603203,27643.83807509737,Asia,4088.050468322782
121209,2012,June,Thursday,Afternoon,Urban,Main Road,Rainy,280.28482034841966,1,92,61+,Male,0.1916936247535139,1,Poor,0,0,Minor,4,4,48.66850416653186,7670.78250233871,Icy,Weather,1,43447.72159657547,28168.48804336313,North America,868.2984619468883
121216,2002,June,Friday,Evening,Rural,Highway,Rainy,469.7600272661696,1,46,61+,Male,0.1239585186386478,1,Poor,2,0,Moderate,4,0,12.01026478917048,7710.001889509411,Snow-covered,Mechanical Failure,7,2326.6478052989023,2896.872999939241,North America,3894.728299311468
121220,2003,June,Thursday,Evening,Urban,Main Road,Windy,116.39250047015086,3,73,41-60,Male,0.1188425238847088,0,Poor,2,0,Severe,19,3,7.045099090682044,5431.768891752399,Dry,Weather,2,8625.232247327374,52741.94868596714,Europe,3503.9607600171094
121227,2015,October,Thursday,Morning,Urban,Main Road,Windy,88.67414905620744,3,99,18-25,Female,0.000608633884989,1,Good,2,1,Moderate,19,0,37.762958996998165,1406.010593272949,Icy,Distracted Driving,4,25550.77194424264,91031.27158475318,South America,4985.120607912295
121230,2003,April,Sunday,Afternoon,Rural,Main Road,Clear,221.63249747620296,3,63,18-25,Male,0.031726235130277,1,Moderate,2,1,Severe,5,1,21.85697833883965,1120.168741493964,Snow-covered,Mechanical Failure,5,24640.751051057767,98878.80654115025,South America,2905.138450303794
121235,2007,November,Saturday,Morning,Urban,Main Road,Windy,478.8351414264992,4,39,41-60,Male,0.0743667282019786,1,Poor,0,2,Moderate,17,1,11.744378171074338,3094.858132734652,Snow-covered,Weather,7,40081.78791284173,43284.00230148062,Europe,230.5332264634639
121247,2006,April,Tuesday,Evening,Urban,Street,Foggy,83.80008759147243,1,34,61+,Male,0.1124587974023,1,Good,2,0,Minor,18,1,21.84626397753217,8192.962738731894,Icy,Distracted Driving,7,25423.18001974771,49345.01403290201,Australia,3628.0291422503215
121249,2022,March,Saturday,Afternoon,Urban,Street,Snowy,183.0998282531781,4,89,41-60,Male,0.1124227098810944,0,Good,2,1,Moderate,12,4,57.95142854226396,7161.679002966959,Icy,Weather,6,35848.41358972397,69077.6098337055,North America,3291.098551417663
121282,2006,February,Tuesday,Evening,Urban,Main Road,Rainy,86.71212180493109,4,78,61+,Female,0.1171473517482931,1,Poor,2,2,Moderate,10,4,9.253954816173271,2306.277965181151,Wet,Speeding,7,9236.662269958058,3398.910121805459,North America,191.6440249052366
121293,2004,April,Monday,Evening,Urban,Street,Clear,174.01009285008234,1,97,26-40,Female,0.2008998588646947,0,Good,1,2,Minor,11,1,29.94282425772017,5723.851625366695,Snow-covered,Distracted Driving,7,48280.306108201614,30356.64338040669,South America,4071.422454134841
121299,2018,August,Sunday,Evening,Urban,Highway,Windy,212.8754892129537,3,55,18-25,Male,0.008017401630228,1,Poor,0,1,Severe,17,3,38.324831777055394,1189.5708782630172,Wet,Weather,6,9911.732901968848,63595.64419606227,Asia,4101.628952661762
121304,2006,February,Sunday,Afternoon,Rural,Street,Clear,375.6624689629176,4,42,26-40,Female,0.1530360762404416,0,Poor,0,0,Minor,1,4,15.329424469203692,7460.4120321721075,Dry,Mechanical Failure,3,45959.79364373071,80478.03294875953,Europe,3082.2066135992704
121305,2004,October,Wednesday,Afternoon,Rural,Highway,Snowy,411.3260114407655,4,40,26-40,Male,0.0728820502600588,1,Poor,2,2,Severe,8,1,31.35205525827893,8428.43188680724,Snow-covered,Mechanical Failure,2,23243.938832553,96127.95784506857,Europe,2123.9281598881234
121317,2007,September,Monday,Night,Rural,Highway,Clear,345.0545722619715,3,57,61+,Female,0.1258342186400818,0,Poor,1,1,Minor,15,2,11.800811225094176,5731.304050685748,Icy,Distracted Driving,8,42622.90597605155,4819.113439327817,South America,85.2533282763562
121359,2011,April,Monday,Morning,Rural,Main Road,Snowy,404.4134185429961,1,60,26-40,Male,0.134131941266315,1,Good,2,1,Moderate,16,2,45.84922105220506,7524.204329624869,Icy,Speeding,5,9790.884693653115,54121.86811367165,South America,1363.9490276788142
121370,2021,July,Wednesday,Morning,Urban,Street,Rainy,440.0549955187332,2,46,26-40,Female,0.1099835729126266,0,Moderate,2,0,Moderate,2,3,12.790013623060196,5267.860104198098,Icy,Mechanical Failure,8,42922.07146695237,95365.03419171768,Europe,3785.97058987594
121379,2010,October,Tuesday,Afternoon,Urban,Highway,Foggy,296.22853449814977,2,59,61+,Female,0.1780335147776443,0,Moderate,2,0,Moderate,14,2,39.84723875498857,4206.435311562891,Wet,Speeding,9,501.92057647518266,3710.426887207245,Australia,4490.000587104207
121386,2015,August,Sunday,Night,Rural,Highway,Foggy,359.7924641702022,1,119,26-40,Female,0.1505616704138823,1,Poor,2,2,Minor,13,3,36.64051212924402,6314.129750062471,Snow-covered,Mechanical Failure,6,34883.81738106102,97647.8102303656,Europe,748.4927554009912
121393,2014,January,Wednesday,Night,Rural,Highway,Snowy,92.10254990025342,2,75,<18,Female,0.1463531749514475,0,Poor,2,1,Minor,5,4,25.93664617926734,533.4747618077793,Icy,Speeding,6,7926.323073282433,9077.367146468843,Asia,2408.4743151780444
121425,2023,October,Wednesday,Evening,Urban,Main Road,Foggy,230.8470404492673,4,57,41-60,Male,0.0834237531924802,0,Good,1,0,Minor,14,1,47.877364749206826,8660.740349332797,Snow-covered,Mechanical Failure,3,12100.98514414315,65853.96694557677,Australia,4222.326899532182
121433,2006,June,Friday,Evening,Urban,Main Road,Clear,241.56472931745256,4,104,18-25,Female,0.0097539176088443,1,Good,1,1,Severe,1,2,34.2119225854734,1951.870526462989,Dry,Drunk Driving,4,36456.10949713359,12686.2927893694,Europe,3404.981967089744
121444,2002,June,Saturday,Morning,Urban,Highway,Clear,62.78244296982628,3,84,<18,Female,0.2433166563216935,0,Moderate,1,1,Moderate,6,4,38.14575791177321,7409.67567681133,Icy,Mechanical Failure,7,9097.254667576308,40223.17191695949,South America,3066.9465648448368
121452,2010,October,Saturday,Morning,Rural,Highway,Rainy,402.5461908199726,2,67,18-25,Female,0.1009934290652479,1,Poor,1,2,Minor,8,3,44.54673036534274,857.3860204272179,Snow-covered,Drunk Driving,9,18097.281083889244,98577.17986807508,North America,2296.12035846408
121458,2002,February,Sunday,Evening,Rural,Highway,Foggy,434.7590009287288,1,69,61+,Female,0.186000423480008,1,Poor,1,1,Minor,17,3,34.325951822388824,6615.692330511801,Icy,Speeding,7,39603.244302079416,41600.00371115146,North America,2482.352077031052
121460,2022,July,Friday,Afternoon,Rural,Main Road,Foggy,218.8134727996323,1,118,61+,Male,0.0223354585664184,0,Moderate,2,2,Severe,11,0,54.27815640695172,3049.582634641736,Dry,Weather,8,48161.30019811891,6140.938185635332,South America,705.2756212744857
121464,2021,May,Thursday,Afternoon,Rural,Main Road,Windy,458.3971774776815,4,37,41-60,Male,0.1147240910920243,0,Good,2,2,Minor,5,2,57.985017505546985,7615.174224343485,Wet,Weather,7,2580.350928070201,14202.870754884789,South America,3573.8044707622817
121466,2001,April,Tuesday,Evening,Urban,Street,Foggy,162.02287496326716,2,91,41-60,Male,0.1413000962662112,0,Poor,2,0,Severe,17,4,9.03314582273439,1674.4953871005937,Dry,Speeding,1,5746.1100609628775,50480.21482358017,Europe,4794.716472926089
121470,2015,February,Sunday,Morning,Rural,Street,Clear,201.9643665771722,1,57,26-40,Male,0.0798223629543713,1,Good,1,2,Severe,18,4,55.74381314088637,2197.984228768148,Dry,Mechanical Failure,4,42059.69660697759,81451.5143468937,North America,1318.9327068431655
121485,2023,June,Wednesday,Afternoon,Urban,Highway,Clear,96.83212125069907,3,112,26-40,Male,0.0383425172033257,0,Good,1,0,Moderate,14,3,53.810339328802726,8375.804746748234,Wet,Weather,0,9941.438077759858,55791.4423364457,North America,1190.9080536936606
121486,2011,September,Friday,Morning,Rural,Highway,Windy,348.94424357125445,1,46,61+,Male,0.046599267784275,1,Moderate,2,0,Severe,15,4,16.427681888908015,5513.393074568657,Wet,Distracted Driving,1,8882.23316578165,88840.90414831914,Europe,2285.350793118384
121500,2024,February,Sunday,Evening,Urban,Main Road,Clear,183.39708405698843,4,93,18-25,Male,0.2208313308082745,0,Moderate,2,0,Moderate,8,0,43.59050457321685,859.5174076867062,Icy,Speeding,8,19637.673819661297,49589.88184360357,South America,3346.766445787133
121517,2006,August,Monday,Evening,Rural,Street,Windy,336.8132016137102,2,37,61+,Female,0.0408390104236032,1,Poor,2,1,Minor,4,4,21.15935519178245,4454.467367706405,Dry,Distracted Driving,2,41767.52017631017,58066.10026322582,Europe,2654.319206742959
121554,2008,March,Friday,Evening,Urban,Street,Rainy,189.8847889478389,2,45,41-60,Female,0.1293924781455113,1,Moderate,1,1,Moderate,7,0,11.92650993590902,1402.4895573420226,Snow-covered,Mechanical Failure,5,3835.4161047110033,45985.97954109153,South America,4392.330736854353
121556,2001,September,Sunday,Morning,Urban,Highway,Windy,280.4708287637089,4,34,61+,Male,0.2441504681843111,0,Moderate,0,1,Minor,4,4,6.407634397861695,108.22382252619546,Dry,Drunk Driving,7,36976.6573729175,77113.30103098984,South America,338.9329810187604
121559,2007,July,Friday,Evening,Rural,Street,Windy,92.3255387152594,1,41,61+,Male,0.0864939669745936,0,Moderate,1,1,Minor,12,0,50.45370802395733,8469.640342166344,Snow-covered,Drunk Driving,1,48050.09861109229,71515.79773776828,South America,3623.367187717269
121569,2006,April,Monday,Afternoon,Rural,Main Road,Foggy,330.6004538910998,2,89,26-40,Male,0.1194687910311222,1,Good,1,2,Minor,8,2,23.43319437813521,1271.0737909169918,Dry,Weather,5,11692.21679991669,15047.256683938424,Australia,2997.3431192737853
121584,2011,August,Thursday,Afternoon,Urban,Highway,Foggy,306.58633899308006,4,85,41-60,Male,0.1098132907956818,1,Moderate,2,1,Severe,17,3,39.45438995526774,6981.178045372795,Wet,Speeding,2,28468.86245375054,48032.21017164592,North America,498.444141478772
121587,2012,April,Wednesday,Afternoon,Rural,Main Road,Windy,153.603340272281,2,105,<18,Male,0.1688326217537074,0,Poor,2,0,Minor,14,1,14.447961492004175,9860.399163767586,Snow-covered,Distracted Driving,3,29054.444151862983,40553.78404140887,Australia,2267.603111533348
121599,2019,December,Monday,Morning,Rural,Highway,Windy,183.4229591722617,1,47,18-25,Female,0.0031984215778417,1,Moderate,1,2,Severe,5,1,50.82316191794204,7234.82798074779,Icy,Speeding,1,32518.715174590277,48030.64234608238,Australia,4922.346025723289
121601,2001,August,Tuesday,Afternoon,Urban,Main Road,Snowy,471.3877166535485,3,107,26-40,Female,0.0150915261733699,1,Poor,1,2,Minor,7,1,48.41752591503572,1818.103887384652,Icy,Mechanical Failure,6,7444.617122505424,23392.23090026004,Europe,1989.3109691893856
121618,2016,August,Sunday,Evening,Rural,Street,Windy,65.59839177886572,4,70,41-60,Female,0.0183678265451276,1,Good,0,1,Severe,16,0,58.706764390987566,926.6987454050732,Dry,Speeding,4,10779.354967085996,25587.38445713493,North America,994.7543666847574
121653,2012,May,Saturday,Night,Rural,Main Road,Snowy,401.706138977692,3,98,<18,Male,0.2287957158255826,0,Poor,2,2,Minor,13,0,10.328988951490318,2023.9472732548727,Icy,Drunk Driving,8,34808.135646517774,43834.65642139859,Asia,702.7162737013265
121654,2016,December,Friday,Afternoon,Urban,Street,Foggy,461.7075303607616,1,44,41-60,Male,0.2345816072448244,0,Moderate,2,1,Moderate,15,3,55.64413332547424,5803.677601439981,Snow-covered,Speeding,7,32160.28717099319,59559.94362022948,North America,3588.070399583533
121656,2022,February,Thursday,Morning,Urban,Main Road,Foggy,165.87765961053478,1,69,18-25,Female,0.2038091453622821,1,Moderate,0,1,Minor,0,1,7.135022019629641,6029.664070010073,Wet,Mechanical Failure,0,31238.9417171077,14994.866032076912,Europe,1254.9939738208286
121662,2014,April,Thursday,Night,Urban,Highway,Rainy,384.46438713928814,4,96,41-60,Female,0.2008089391545824,0,Good,2,1,Minor,18,4,38.21524324042454,5268.662344395212,Icy,Drunk Driving,1,10307.793242281085,1264.5411190520335,South America,774.9955486808682
121676,2011,July,Monday,Morning,Urban,Highway,Foggy,296.7488129271999,1,37,<18,Female,0.1936199447755418,0,Moderate,0,0,Moderate,11,1,50.36021444251713,9346.457685796791,Icy,Mechanical Failure,9,49295.43557651643,83647.91320666086,Europe,107.80249186957394
121678,2014,September,Monday,Night,Rural,Main Road,Rainy,371.5496163808436,3,84,61+,Male,0.0620932562000884,1,Good,1,2,Minor,3,2,40.44574489849395,8241.143036753772,Icy,Distracted Driving,6,41016.197137058174,16804.953984230757,Australia,4404.899992104685
121683,2014,March,Friday,Morning,Urban,Street,Clear,189.41468367188023,4,49,41-60,Male,0.1869158258915645,1,Good,1,2,Moderate,11,4,16.069838557524406,3055.8113417970253,Wet,Weather,9,8142.273348210904,93605.26674487386,Europe,4141.721307097418
121686,2010,April,Sunday,Morning,Urban,Street,Clear,186.12989428439155,2,65,41-60,Female,0.142938501888043,0,Good,0,2,Severe,10,4,9.904721592742892,4775.136611627819,Icy,Drunk Driving,3,36236.4802294714,39181.27848051309,Europe,1820.4547129927332
121695,2005,December,Wednesday,Night,Urban,Street,Rainy,198.67684990881145,3,94,18-25,Male,0.1814828668566303,1,Poor,2,0,Minor,16,3,16.680474576073237,6216.509339266194,Dry,Mechanical Failure,0,13335.374833516817,82672.89634825515,North America,3043.0236241493585
121700,2015,July,Thursday,Morning,Rural,Highway,Rainy,96.9547504115082,3,40,18-25,Female,0.0425376751786365,0,Poor,1,2,Severe,6,4,19.41454055299284,9382.4855574187,Wet,Drunk Driving,7,11509.160651623268,89443.92211863057,Europe,4035.5425286455206
121718,2008,May,Thursday,Afternoon,Rural,Highway,Clear,258.6744068614506,3,83,26-40,Female,0.0105483911438239,0,Poor,1,2,Severe,8,2,29.16757606790365,3940.753763109647,Dry,Distracted Driving,2,11103.738302000516,70658.40678143395,North America,1818.3199884098287
121726,2013,January,Sunday,Afternoon,Urban,Main Road,Clear,352.4286405089286,2,103,41-60,Male,0.1559229913299936,1,Moderate,2,2,Severe,16,2,8.534551160308785,1526.1710734557332,Snow-covered,Weather,3,8034.619478203555,44692.212296677,South America,4384.390477623437
121729,2016,November,Saturday,Afternoon,Urban,Highway,Rainy,61.11581922786712,2,76,41-60,Female,0.2457793017877485,0,Poor,1,2,Severe,6,2,41.99661693482477,6245.486788544217,Wet,Drunk Driving,1,20615.17366654419,95415.53462249407,Europe,505.85554804369
121734,2010,September,Wednesday,Night,Urban,Main Road,Snowy,391.5194734988063,2,52,18-25,Male,0.003163435909553,0,Good,2,0,Moderate,12,2,43.09527350727549,3574.6605447462507,Snow-covered,Distracted Driving,6,32123.548664084094,72092.39618913284,Europe,4389.573050747621
121750,2022,January,Saturday,Evening,Rural,Highway,Foggy,117.3843987502738,2,83,<18,Female,0.1041915982164243,1,Good,0,0,Severe,3,4,15.763471241420412,1920.928087325236,Snow-covered,Speeding,3,13977.807239187694,94133.41852891434,South America,3051.8003306601468
121766,2012,September,Monday,Night,Urban,Main Road,Snowy,403.56022086992857,2,103,41-60,Male,0.1111880087930836,1,Poor,1,0,Minor,3,0,28.187185085699543,1118.8021300218388,Dry,Distracted Driving,9,40906.97475068671,28181.158728946542,South America,2499.261184877673
121769,2009,November,Wednesday,Evening,Rural,Street,Clear,100.67911958020332,1,97,61+,Female,0.1497207761556415,0,Moderate,2,2,Moderate,7,1,31.151553141280758,9696.755995832113,Snow-covered,Weather,3,3134.4239083920734,57158.8384665387,North America,219.4651945008225
121772,2009,April,Monday,Afternoon,Urban,Highway,Rainy,149.20288551833806,4,116,18-25,Male,0.0449880118480101,0,Good,2,0,Minor,9,2,53.07140574698682,5985.671948863798,Dry,Weather,7,25964.6289588104,35658.5755012142,Asia,2167.4476645236678
121783,2003,December,Tuesday,Morning,Rural,Highway,Windy,369.9357637876341,2,43,61+,Male,0.1351231006363183,0,Good,1,2,Severe,11,1,41.08017665782428,1422.4046911888577,Wet,Drunk Driving,1,22594.80508752309,74393.49506979101,North America,1520.7919684860044
121820,2010,September,Sunday,Morning,Urban,Main Road,Foggy,137.44122982731054,2,114,41-60,Female,0.1026794538249195,1,Moderate,0,2,Moderate,10,4,51.51715315914437,266.42523721106244,Dry,Mechanical Failure,6,32608.60514150218,42282.13025623187,South America,3847.503803654166
121826,2001,March,Saturday,Afternoon,Rural,Street,Rainy,104.27550595813074,2,92,41-60,Male,0.2490701097005079,0,Poor,2,2,Moderate,0,1,7.229255664868287,7532.5578847007155,Dry,Distracted Driving,8,36686.43306711656,49089.97883751282,South America,2332.286168276933
121827,2008,July,Tuesday,Afternoon,Rural,Highway,Rainy,399.6925360347652,2,118,<18,Male,0.0900390843778964,0,Good,0,1,Moderate,5,1,12.373905872401096,9208.202615774766,Icy,Speeding,1,3155.802902444783,20124.56167447559,North America,2896.9186844307537
121847,2014,May,Sunday,Night,Rural,Main Road,Foggy,153.84052016750803,2,92,61+,Female,0.0262848264175335,1,Moderate,0,0,Minor,15,4,55.19001759413448,4433.800660664926,Dry,Drunk Driving,0,33470.30489909951,11539.287508769634,Australia,4571.392305509136
121848,2022,May,Wednesday,Afternoon,Urban,Main Road,Windy,167.6757417608061,3,98,26-40,Male,0.1796688348750306,0,Poor,2,0,Moderate,8,1,12.393300132939665,5249.770460436584,Icy,Distracted Driving,8,3344.016105713168,33856.35725150393,Australia,2632.0124936473817
121849,2016,January,Saturday,Afternoon,Urban,Street,Foggy,290.430371677701,2,91,<18,Male,0.0270981439720204,1,Good,0,0,Severe,13,3,58.85524051070137,5909.7640334956905,Wet,Weather,6,31934.85874675101,62201.26734175334,South America,1819.8099684553983
121862,2011,March,Sunday,Night,Urban,Main Road,Clear,125.15317899451124,3,73,26-40,Female,0.0355679856317515,0,Poor,0,2,Severe,12,2,44.22112327865336,8136.033182981341,Dry,Drunk Driving,4,6976.15841976882,50557.17709050966,Asia,4250.672799874066
121864,2000,November,Wednesday,Morning,Urban,Main Road,Foggy,198.9797206708626,1,90,26-40,Female,0.1323777177838946,1,Good,1,0,Severe,2,2,56.59855560338223,5241.188049240702,Dry,Speeding,4,2474.3954889957977,6647.116304903811,Asia,3972.906632910965
121877,2021,March,Saturday,Morning,Urban,Main Road,Rainy,172.93325680441905,1,85,61+,Male,0.1445793379748374,1,Good,0,0,Moderate,5,4,21.398765314805765,7611.076515750348,Snow-covered,Mechanical Failure,5,28960.0518822411,20984.7133388387,North America,2113.367147275296
121883,2020,October,Friday,Night,Rural,Main Road,Rainy,188.91882186778253,4,99,41-60,Female,0.0440916895605601,0,Poor,1,0,Severe,12,3,11.596582639511483,886.4207096393283,Wet,Speeding,7,27292.368848794336,94975.46267780763,South America,2947.3543441834354
121886,2012,February,Monday,Afternoon,Urban,Street,Snowy,352.6114976692663,3,101,41-60,Male,0.1731275016494428,1,Poor,1,2,Severe,2,2,27.38374865301633,4341.194536299974,Dry,Drunk Driving,4,25306.81982794848,57629.32772334347,North America,2416.4572503869763
121889,2011,August,Thursday,Evening,Rural,Main Road,Rainy,267.6637948927637,3,94,<18,Female,0.1817858029897295,1,Good,0,0,Moderate,3,3,55.210750859559525,726.2872175914168,Snow-covered,Drunk Driving,7,27097.39012227898,88325.07409689782,Australia,4411.218917306344
121891,2009,April,Friday,Night,Urban,Street,Foggy,94.08654949536266,2,55,41-60,Male,0.0045242936513723,0,Good,2,1,Minor,16,3,37.58440379799687,2128.068043928876,Dry,Mechanical Failure,3,22897.977394791946,55821.77585497278,Australia,3671.932623570594
121895,2000,April,Wednesday,Afternoon,Urban,Street,Windy,83.17040664581819,2,37,18-25,Male,0.0294407920002982,1,Poor,0,0,Moderate,12,1,35.48795600427127,2540.053501479813,Wet,Drunk Driving,0,31739.36522475654,32351.496819801112,Europe,3307.0847401632063
121902,2008,February,Monday,Evening,Rural,Main Road,Clear,101.13573847031115,4,81,18-25,Female,0.1433745782995341,0,Moderate,1,0,Moderate,6,1,54.68081031600752,9647.65071230762,Snow-covered,Drunk Driving,2,19182.445095911044,78408.7482640913,Europe,4434.450160706503
121914,2011,August,Thursday,Morning,Urban,Street,Snowy,392.46854383789866,3,66,61+,Male,0.0265337042231482,0,Moderate,1,1,Severe,6,0,41.27830684720114,1267.1604562400298,Wet,Mechanical Failure,9,10923.026330951849,81041.4004952844,South America,4613.470446966099
121938,2018,May,Sunday,Night,Rural,Main Road,Foggy,210.46807089871743,4,98,18-25,Male,0.1465333788640807,1,Good,1,1,Minor,6,1,35.31198118507686,7995.733734327482,Wet,Speeding,9,16280.372673159443,5275.190548994647,Asia,208.04872060196547
121944,2013,April,Monday,Afternoon,Rural,Highway,Snowy,199.5720679108382,2,34,26-40,Male,0.2130204405895369,0,Moderate,1,2,Minor,8,1,27.58384973792749,363.2394747208777,Icy,Weather,8,43718.29965603492,28968.65302199924,Australia,3101.6590723674512
121956,2001,March,Saturday,Evening,Rural,Main Road,Windy,316.9283574445184,3,40,41-60,Male,0.0985248675491461,1,Good,2,1,Severe,0,3,8.368780621696587,5816.990175580822,Wet,Speeding,0,43500.02106585267,21155.85760459938,North America,4099.646234854345
121966,2013,June,Wednesday,Afternoon,Urban,Highway,Snowy,433.518614549423,2,42,61+,Male,0.1438698164813424,0,Moderate,0,2,Minor,4,1,48.0196562164416,6993.757454573469,Dry,Distracted Driving,8,1416.8273882374265,76582.8540383364,South America,2324.8035385783537
121972,2002,February,Friday,Morning,Rural,Highway,Clear,317.9870166611577,1,116,61+,Male,0.179623930278771,0,Moderate,0,2,Severe,2,3,42.48986128773112,1818.6057657418464,Dry,Drunk Driving,5,28813.191811544108,41119.51433233294,Asia,4809.4051814429295
121989,2011,August,Thursday,Evening,Rural,Main Road,Rainy,442.5773852693226,3,100,18-25,Male,0.2023204987683359,0,Poor,1,1,Minor,14,1,37.59452652156551,5330.827776828054,Icy,Mechanical Failure,5,24464.10416464684,36052.76977325021,North America,811.1905211318266
121993,2018,June,Friday,Afternoon,Rural,Highway,Clear,488.6625960489644,1,53,<18,Female,0.006895978780523,1,Good,0,0,Moderate,8,3,47.25641958676576,4155.266814513934,Icy,Distracted Driving,7,44769.00786670114,9110.163786592091,Europe,3535.944890015505
122006,2017,March,Thursday,Night,Urban,Main Road,Clear,307.7903139636404,4,102,41-60,Female,0.1620885667947897,1,Moderate,1,0,Moderate,18,2,6.387926825348703,7957.336707646729,Icy,Distracted Driving,1,10906.691152915588,28231.72566043088,South America,2812.1280902591
122009,2012,August,Monday,Evening,Urban,Street,Clear,213.9083038125044,1,105,61+,Female,0.0289396319147798,0,Good,2,1,Moderate,8,2,9.967180098113696,7310.831626381525,Icy,Speeding,0,12782.061746759846,66884.9826105636,Australia,2025.6116659746824
122024,2018,September,Tuesday,Afternoon,Rural,Main Road,Snowy,424.2339783114649,4,37,26-40,Female,0.1851624363349929,1,Moderate,2,2,Minor,18,3,15.54260819617554,3981.3700831986,Snow-covered,Speeding,8,2426.0891745019208,15283.511978397524,Asia,2801.068113655179
122032,2018,February,Sunday,Afternoon,Urban,Street,Clear,134.09621271589018,1,76,41-60,Male,0.0460605899601436,0,Poor,1,0,Severe,9,1,26.68670451157146,1151.403199653611,Dry,Drunk Driving,0,3505.907255330728,25927.585938933804,Europe,3686.307149311129
122033,2020,February,Thursday,Afternoon,Rural,Main Road,Snowy,291.1889807449238,2,38,26-40,Male,0.0508876050862376,1,Moderate,2,1,Moderate,14,2,18.69240990044397,6469.101873110865,Dry,Drunk Driving,7,45433.30104885382,21192.659877301485,Europe,3163.2340865083784
122063,2020,March,Monday,Afternoon,Urban,Highway,Clear,250.91261953259252,3,57,26-40,Female,0.24612093962227,1,Good,2,2,Minor,11,0,19.585281526361065,1252.8811363837667,Snow-covered,Speeding,6,38938.94154866736,17708.11128944274,Europe,1794.49034141484
122069,2006,October,Saturday,Night,Rural,Main Road,Rainy,274.6528582823106,2,30,41-60,Female,0.0828661149279288,0,Poor,1,2,Minor,16,4,55.00997458735368,1213.2504390995557,Snow-covered,Mechanical Failure,0,37466.505014511895,40745.2847576415,Asia,4245.252708761245
122082,2003,July,Sunday,Morning,Urban,Highway,Windy,342.5169988000477,1,52,61+,Female,0.1059530549108138,1,Poor,1,1,Minor,0,2,19.92637044961421,8468.826607650728,Icy,Weather,5,36769.8991785679,31134.47161598024,Australia,1694.7090067617637
122084,2012,January,Wednesday,Night,Urban,Highway,Windy,428.2795610765923,3,40,18-25,Male,0.1433794675853,1,Good,2,0,Minor,0,3,35.81973092854636,1667.00034226515,Snow-covered,Speeding,6,14804.42461184052,36516.82591057255,Asia,4909.699301188209
122094,2023,March,Sunday,Evening,Rural,Highway,Foggy,83.70472426060383,2,68,<18,Female,0.0396188876139768,1,Poor,0,1,Severe,5,3,7.729198265894293,4945.452667116406,Wet,Drunk Driving,8,24821.553777450303,61875.5491160872,South America,3244.394968790463
122100,2001,October,Monday,Evening,Urban,Street,Foggy,403.0095567300115,3,51,18-25,Female,0.0712833444774923,1,Poor,2,0,Minor,18,2,25.63128220455924,9531.646772881446,Snow-covered,Speeding,5,38284.59593071757,26710.466911054,South America,1566.674855850903
122131,2002,July,Monday,Afternoon,Rural,Highway,Windy,448.6086897226522,2,110,61+,Male,0.1452319285289918,1,Good,0,2,Severe,19,3,29.145072975078698,9037.555403545704,Dry,Speeding,7,41488.35660739297,82394.6868566087,North America,1855.4709789905307
122136,2009,December,Friday,Morning,Urban,Street,Clear,119.4662047425548,1,91,<18,Male,0.2426479897075214,0,Poor,2,2,Severe,1,0,40.38150036946734,3532.7752494937067,Dry,Mechanical Failure,6,4841.456641919681,70198.87102229721,Asia,2360.034081068364
122144,2018,November,Tuesday,Night,Rural,Street,Rainy,199.71501791144004,1,33,<18,Female,0.0554032788656419,1,Good,1,1,Moderate,2,1,52.424532419130735,602.4369652196833,Wet,Drunk Driving,3,30179.094789684637,85603.98501829851,Australia,1594.1378941941723
122172,2024,February,Saturday,Night,Urban,Main Road,Snowy,383.3943302205188,2,107,<18,Male,0.214885906471444,0,Good,2,2,Moderate,12,3,59.826881367072325,7625.784570062736,Dry,Drunk Driving,4,23411.27754584069,61492.67326664602,North America,2013.4571993855088
122184,2022,October,Saturday,Night,Rural,Street,Foggy,163.44885595190672,2,110,61+,Female,0.1610861660273206,0,Poor,1,2,Moderate,11,0,28.70878800335071,1604.1539636117186,Wet,Speeding,6,793.9205898173855,52787.28396100565,South America,4811.129621274637
