,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
118642,2006,August,Friday,Morning,Urban,Highway,Windy,216.27255222605248,2,31,26-40,Male,0.0762387927385727,0,Moderate,2,2,Moderate,6,4,34.91912518921323,2389.8721795635734,Icy,Distracted Driving,6,39123.504527491525,98402.08592547486,Australia,2377.578029965204
118686,2007,May,Wednesday,Evening,Urban,Main Road,Foggy,54.23637916214656,3,99,61+,Male,0.1661569153623902,0,Poor,2,1,Severe,9,3,40.69910151132108,8558.066090817814,Icy,Drunk Driving,6,43341.34201314087,1060.094380561129,North America,3673.745583505232
118688,2008,November,Friday,Afternoon,Rural,Highway,Foggy,464.5081736002853,2,94,26-40,Female,0.0350496503596033,1,Good,1,1,Moderate,1,1,21.774052302296287,8471.707636371628,Dry,Weather,5,37943.58679929904,42341.1719929384,Australia,3562.16372486082
118700,2005,August,Friday,Night,Rural,Street,Snowy,245.2276533298853,1,87,41-60,Female,0.2489610682447805,0,Poor,0,2,Severe,13,4,11.844521665345074,2104.489440067196,Icy,Mechanical Failure,8,47421.70150539719,32169.6438189704,Asia,3987.3748061595943
118714,2008,June,Tuesday,Afternoon,Urban,Main Road,Windy,401.596964548135,2,108,18-25,Female,0.1507580356750764,1,Poor,1,2,Moderate,17,3,39.90058742916966,5407.416978237748,Icy,Distracted Driving,9,29636.79831628604,72206.02790089519,North America,4891.326668755462
118718,2000,February,Tuesday,Afternoon,Rural,Highway,Clear,188.57027097949728,4,37,26-40,Male,0.1494895346748721,0,Good,2,2,Moderate,16,4,34.38673745150264,8322.66953727054,Wet,Weather,2,23044.554601373853,76865.46745900612,Europe,4376.786826350927
118721,2007,February,Thursday,Evening,Rural,Highway,Rainy,249.52028131820276,2,39,26-40,Female,0.0780047441149284,0,Good,1,2,Severe,11,0,42.97478397755579,7554.779915793985,Icy,Drunk Driving,9,27698.87608827089,3778.171738372178,Asia,4485.001799411216
118724,2011,December,Friday,Afternoon,Rural,Street,Foggy,368.1726651382708,1,94,<18,Female,0.1856766657029022,0,Good,1,2,Moderate,11,2,33.622937088139,5651.952834578436,Dry,Weather,3,47913.430265379575,89455.70469552404,South America,4631.962469541118
118727,2010,May,Tuesday,Morning,Rural,Highway,Windy,218.0865162452333,4,76,41-60,Female,0.1240934617919026,0,Good,0,1,Moderate,5,0,45.77026757432346,4444.420673659775,Snow-covered,Mechanical Failure,8,5629.116962076991,9513.943320167402,Australia,3131.852020937277
118735,2004,July,Friday,Night,Rural,Highway,Clear,252.50228545312163,4,95,<18,Female,0.1426316896885405,0,Good,2,0,Moderate,4,0,57.53796570448731,3029.6084711946746,Icy,Speeding,5,30747.51866529818,26258.95855672846,Australia,1260.9299812185552
118736,2016,March,Friday,Evening,Urban,Highway,Clear,398.7054234532876,2,98,26-40,Male,0.0196359175862807,0,Good,0,2,Severe,1,0,9.572075762875048,8545.948461619162,Wet,Drunk Driving,7,8395.901791155096,29807.96625984061,Asia,4455.199710550456
118744,2003,April,Friday,Evening,Urban,Highway,Snowy,402.4086034052153,2,82,61+,Female,0.0994168133780036,0,Poor,0,1,Severe,9,3,27.398905151897704,386.73630963618064,Wet,Distracted Driving,2,43924.91306506211,97235.89545880893,Europe,4670.707321003916
118745,2009,March,Sunday,Morning,Urban,Main Road,Snowy,471.51062407743046,4,113,26-40,Female,0.1538174658585903,1,Moderate,0,1,Minor,17,0,24.797004250306195,3711.285630583547,Icy,Weather,9,2409.810493334196,36004.44547627077,Europe,3902.282018166524
118756,2009,November,Saturday,Night,Urban,Street,Clear,135.489292502853,1,99,26-40,Male,0.0707843837392039,0,Poor,2,2,Minor,15,2,49.10373194907962,7721.94358853169,Wet,Weather,4,8973.309005525187,81934.61005965962,Australia,3507.7189077928206
118793,2013,October,Friday,Evening,Rural,Highway,Foggy,82.88538628654402,2,118,61+,Male,0.1554224796334576,0,Moderate,2,2,Severe,17,4,35.78156908248309,6450.5990870511705,Icy,Weather,2,48809.39969492812,1503.6111542574477,Australia,779.7984321043258
118817,2012,October,Friday,Night,Urban,Highway,Rainy,481.179805574271,2,88,<18,Male,0.1202033862725264,0,Poor,2,1,Moderate,0,1,29.72885759727159,7960.777307362585,Dry,Speeding,8,38024.8623377444,54797.46411118357,Europe,1465.0618240315691
118827,2016,February,Saturday,Afternoon,Rural,Street,Foggy,261.8734202600128,4,114,18-25,Female,0.0694840897848999,0,Moderate,2,1,Minor,15,4,10.46697379647866,5835.940122866548,Wet,Weather,0,34227.67902357805,23493.11649011214,Europe,4287.21586007983
118834,2011,May,Monday,Afternoon,Rural,Street,Windy,451.34452660873984,4,64,26-40,Male,0.0866902442380294,0,Poor,0,0,Moderate,5,2,53.16886804014336,1691.9028357135517,Snow-covered,Mechanical Failure,8,28146.65131974621,67149.57765469719,Europe,140.6782379222596
118840,2018,May,Tuesday,Afternoon,Urban,Highway,Windy,303.88497642039465,4,91,<18,Male,0.2142204277482164,0,Moderate,1,0,Moderate,0,2,25.88403216436165,3950.945051531545,Icy,Weather,1,8515.807482602835,28932.135079132146,South America,3480.8377432321745
118843,2003,September,Saturday,Evening,Urban,Street,Clear,342.5706149120194,1,40,26-40,Female,0.1076931244314106,0,Poor,0,0,Severe,1,1,27.39856077837597,2535.9493259811434,Icy,Drunk Driving,0,11587.786268229893,54361.45452469332,Australia,3066.5166637976654
118851,2010,November,Tuesday,Morning,Rural,Street,Windy,480.5165879114377,4,73,41-60,Female,0.1059152489800673,0,Poor,1,1,Severe,3,0,54.11812835632102,9078.5161513292,Icy,Drunk Driving,0,34070.819855848364,69782.92906668989,North America,2725.2166108755296
118881,2007,September,Saturday,Afternoon,Urban,Main Road,Snowy,135.17698358060272,1,116,26-40,Male,0.2012354380923716,0,Poor,1,2,Minor,10,2,30.13659547997588,3785.0833615235274,Snow-covered,Weather,0,13110.407430882056,46441.53080037567,Europe,4279.554923534087
118888,2021,November,Tuesday,Night,Rural,Street,Rainy,397.3838695009241,3,111,18-25,Male,0.2432370659730765,0,Poor,2,2,Moderate,0,1,40.62640216925117,6090.64484169023,Snow-covered,Weather,8,15223.530282074476,88184.79419515375,Asia,308.54627160424565
118908,2009,May,Sunday,Evening,Urban,Highway,Windy,471.0275195142222,2,102,26-40,Male,0.2131768160157262,0,Good,1,1,Severe,13,4,43.40680081261339,9887.1467572426,Dry,Mechanical Failure,0,38838.60209653141,92511.72001245985,Australia,2285.46364427682
118924,2017,May,Friday,Afternoon,Rural,Highway,Clear,93.1243785603067,4,112,18-25,Male,0.2265280700522371,0,Moderate,0,0,Severe,9,0,49.95194040310778,1755.5870779889483,Icy,Speeding,8,27152.908532191566,94564.47402992006,Australia,4637.753146267209
118926,2018,January,Thursday,Night,Rural,Main Road,Windy,286.84045461999966,1,100,26-40,Male,0.1095508554394229,1,Poor,0,0,Moderate,16,4,48.88186365960845,3091.071829542298,Wet,Weather,5,40213.82302170777,89826.1488835432,Australia,1734.1210167047104
118929,2022,September,Saturday,Morning,Urban,Highway,Foggy,451.3170591744077,1,67,61+,Female,0.1307456562201675,1,Good,0,0,Moderate,13,0,11.83597896936,2953.8787495010733,Wet,Mechanical Failure,8,16349.656128015977,91356.30601295628,North America,3652.8795921150127
118962,2002,April,Saturday,Evening,Urban,Highway,Snowy,450.3798921287471,3,31,18-25,Female,0.1989667208760588,0,Good,0,2,Severe,18,0,27.130596155306705,3666.124232128032,Icy,Weather,9,44159.9516201238,36885.81839943416,North America,3119.583599662117
118968,2003,April,Sunday,Afternoon,Urban,Main Road,Rainy,461.442783890601,2,106,<18,Male,0.1028078362239086,0,Good,0,1,Minor,12,0,36.91568007858783,5480.843076687457,Wet,Weather,1,17952.556566386647,38483.81967114585,Australia,1684.2664869537605
118980,2018,January,Saturday,Morning,Rural,Highway,Clear,429.75221761426377,1,76,<18,Female,0.2166518221531714,1,Moderate,0,0,Moderate,2,2,31.202710050238696,7556.396805406132,Icy,Distracted Driving,1,23808.675276588267,73788.29769927029,Europe,2236.258264725307
118985,2012,April,Wednesday,Afternoon,Rural,Street,Windy,285.258409998965,3,119,26-40,Female,0.1061267633071424,1,Moderate,2,1,Severe,14,4,21.538929952812275,8932.132123764775,Wet,Mechanical Failure,7,17330.463234263567,23730.742266301317,Europe,2568.2680007087024
118987,2005,March,Friday,Evening,Rural,Main Road,Foggy,121.55412024507612,4,64,18-25,Male,0.0373501193321004,1,Poor,0,1,Moderate,9,3,45.102111748762,4044.650832048372,Snow-covered,Weather,3,17074.8598024315,44706.839652871735,Europe,2616.1520869487995
118991,2015,October,Tuesday,Night,Rural,Street,Foggy,445.8911271527105,3,53,26-40,Male,0.1577285977247925,1,Poor,0,2,Severe,14,0,52.94064705314058,6467.542507900107,Snow-covered,Mechanical Failure,6,43569.08455345881,29378.123291090946,Europe,713.5506186560658
118997,2023,April,Monday,Night,Urban,Main Road,Snowy,199.1694173457119,3,68,61+,Male,0.0367443614493034,0,Moderate,1,0,Minor,16,0,27.51005303193447,5406.460989569541,Snow-covered,Mechanical Failure,7,36266.89315123344,83723.41815647956,Australia,801.6651663611715
119001,2009,February,Monday,Afternoon,Urban,Main Road,Foggy,115.39301469636789,3,90,61+,Female,0.0307055870042085,1,Good,1,0,Minor,6,4,49.80637139719644,5880.347166467118,Dry,Distracted Driving,2,40808.6213039326,95411.73278023888,South America,2231.2308756061675
119018,2009,April,Friday,Evening,Rural,Highway,Clear,67.04841038285298,2,103,<18,Male,0.1552867886538731,0,Moderate,2,1,Minor,0,1,25.2728576011493,2453.515295531282,Dry,Distracted Driving,5,45129.86827170844,42257.84067884616,Asia,4960.0747479526
119021,2022,June,Monday,Afternoon,Urban,Highway,Foggy,58.4450725389678,3,87,26-40,Male,0.1970384768097748,0,Good,2,0,Minor,3,3,36.11808874796576,2446.6022847550416,Snow-covered,Distracted Driving,6,49593.5382811128,97846.61489052777,North America,3208.591533417975
119041,2002,March,Saturday,Evening,Rural,Main Road,Windy,329.9397667807486,4,33,41-60,Male,0.0083424558183084,0,Good,1,2,Severe,3,2,58.16275274716783,9974.17739222179,Dry,Speeding,7,22348.5146622874,85479.47290815553,South America,1402.977679383922
119050,2004,December,Saturday,Night,Rural,Street,Windy,496.9132993588668,1,54,18-25,Male,0.2172714615182845,0,Moderate,0,0,Minor,11,3,19.18850895714821,7520.544622328967,Dry,Weather,1,7246.197988054489,11783.223117770624,Australia,1685.7521450454394
119055,2018,January,Friday,Morning,Rural,Highway,Snowy,296.952803772534,3,69,26-40,Female,0.1754952427247069,0,Moderate,0,1,Severe,9,3,13.836292459782491,4938.63387412154,Snow-covered,Distracted Driving,0,15762.123863011791,16370.823680474568,Asia,2800.7882650028714
119069,2012,June,Sunday,Night,Urban,Highway,Rainy,161.5654994562756,3,47,<18,Male,0.1530442318624979,1,Moderate,2,0,Moderate,14,4,43.416404327177496,6808.2668161252095,Dry,Mechanical Failure,5,5870.319596630081,48731.39693551844,Europe,1535.9010775483357
119076,2014,November,Friday,Morning,Rural,Main Road,Windy,180.6650383258567,1,112,<18,Female,0.2489523652387105,0,Good,0,2,Minor,1,1,29.55043223568384,8747.878131521724,Icy,Distracted Driving,6,43419.81951624748,95200.28349664024,Europe,3542.8964712787097
119089,2024,March,Wednesday,Afternoon,Urban,Highway,Rainy,381.4345751653415,3,74,<18,Female,0.1372773403452313,0,Good,2,0,Moderate,18,3,42.40182033765858,808.9449175269363,Dry,Drunk Driving,8,16258.062146557531,60198.98092018344,Asia,3472.85205649308
119100,2001,July,Monday,Afternoon,Urban,Street,Clear,246.4472408999017,2,70,26-40,Female,0.1566839007191256,1,Poor,0,1,Moderate,19,1,17.574206598366303,4655.201124290307,Wet,Weather,4,47607.7655055811,71551.9858596216,North America,1820.3319283432436
119101,2010,March,Saturday,Afternoon,Rural,Street,Windy,285.18505505173965,3,76,41-60,Female,0.0570813327178668,0,Moderate,0,1,Severe,6,4,58.44251264580477,4382.250515477429,Icy,Weather,1,14215.357120078526,89690.0005469339,Europe,3021.5634921093483
119104,2007,April,Friday,Afternoon,Rural,Highway,Windy,437.6119597327596,2,93,18-25,Female,0.0634496652072479,1,Good,2,0,Minor,4,4,56.61808207440016,8686.49480091438,Wet,Mechanical Failure,1,2421.7640282006923,72103.72377792724,North America,505.0377684967412
119106,2015,December,Wednesday,Morning,Rural,Main Road,Foggy,164.70951772486117,3,47,26-40,Male,0.2121905783497414,0,Poor,2,2,Severe,18,1,43.84228866597819,8189.991218966595,Wet,Mechanical Failure,1,36362.33864523531,70556.56375502535,South America,2910.858776916788
119122,2009,April,Sunday,Morning,Rural,Street,Snowy,87.0706769956403,1,48,<18,Male,0.010448486216791,0,Moderate,1,0,Moderate,7,2,47.07134264429873,2783.586460135132,Wet,Drunk Driving,5,19170.64212386447,3485.293532751291,South America,4837.651465463734
119127,2019,December,Friday,Evening,Urban,Main Road,Rainy,107.97537460361092,4,93,61+,Male,0.0864036630080313,0,Moderate,1,1,Moderate,18,0,55.53579175317528,3089.594208775143,Icy,Drunk Driving,9,17616.03335807996,90991.93300120028,South America,1935.3798611197392
119130,2003,August,Wednesday,Afternoon,Rural,Street,Rainy,432.95886067107,2,107,41-60,Female,0.2370144546355005,1,Good,2,0,Moderate,10,0,54.47633357013368,8813.793445452358,Dry,Mechanical Failure,7,32827.73321885761,73266.52012302785,North America,4995.151444147882
119141,2003,May,Tuesday,Afternoon,Rural,Main Road,Rainy,65.96456001297501,3,55,<18,Male,0.1486953928466737,0,Good,2,0,Severe,6,2,15.478009040085505,3572.469679307497,Dry,Mechanical Failure,8,46808.73060520432,25620.090919441194,Asia,1152.6270497542444
119144,2011,November,Tuesday,Morning,Urban,Main Road,Foggy,68.91880118479489,2,104,61+,Female,0.0039707559086591,1,Moderate,1,2,Moderate,19,2,6.294265006604007,4472.81160034395,Wet,Weather,6,32516.618840434643,99902.4206993642,Asia,3942.2109462841936
119163,2024,December,Thursday,Night,Urban,Main Road,Rainy,205.0505114218916,3,95,18-25,Female,0.149227345334742,0,Poor,1,0,Severe,8,2,49.32428268568303,6086.112766676196,Snow-covered,Mechanical Failure,3,31817.732354164094,84274.89137964675,North America,1751.696185632343
119204,2008,July,Tuesday,Afternoon,Urban,Street,Foggy,304.64642638596337,4,74,<18,Female,0.2415817801455124,0,Good,0,0,Minor,4,2,19.657013175058225,6499.016139749703,Dry,Weather,6,49483.3226900134,99989.205845434,South America,1850.198179025896
119217,2000,April,Thursday,Morning,Rural,Main Road,Rainy,235.72208662183124,2,71,61+,Male,0.0322270658403164,0,Moderate,2,0,Minor,11,1,42.279654020397366,2492.7002601017684,Icy,Speeding,4,45499.55412220865,67018.44195604941,Australia,1884.1886444436184
119236,2024,February,Saturday,Evening,Rural,Highway,Clear,67.77372237622521,4,76,<18,Male,0.0919246394907771,0,Good,2,1,Minor,15,0,29.500671706332785,3482.802570207416,Snow-covered,Distracted Driving,7,5455.350994544493,83856.04832137079,Asia,1062.1468647686577
119243,2000,February,Monday,Morning,Urban,Highway,Clear,223.91452584350063,2,94,26-40,Male,0.1150329893435398,1,Good,2,0,Moderate,11,3,39.74911590767551,4495.809077505172,Icy,Mechanical Failure,0,44931.94614289781,7511.956204771713,North America,4400.90700365986
119248,2003,December,Tuesday,Afternoon,Rural,Highway,Foggy,491.221458544371,4,75,18-25,Male,0.1989733550512481,0,Moderate,2,0,Severe,4,4,53.87485224029984,3130.972347841016,Icy,Mechanical Failure,8,46114.06068660551,16681.48560479557,North America,3013.5089993661786
119255,2003,January,Thursday,Morning,Urban,Main Road,Clear,239.55330592391104,4,112,61+,Male,0.0292058037647917,1,Poor,1,1,Severe,16,2,16.157764071006127,1140.1965772767785,Snow-covered,Distracted Driving,1,16991.240920113494,79192.3788634382,Asia,3269.744467471204
119262,2024,January,Wednesday,Night,Rural,Main Road,Snowy,161.29397217043925,4,81,26-40,Female,0.2431878098342776,0,Moderate,0,1,Minor,7,2,6.909785460223853,7765.521657235041,Dry,Speeding,9,45431.96722141439,64489.531641507485,South America,1370.7503574744885
119265,2010,November,Tuesday,Evening,Rural,Highway,Clear,363.6290220200549,4,106,61+,Female,0.0112329146670664,0,Poor,1,2,Severe,4,1,45.10165417566225,8309.391624262544,Wet,Mechanical Failure,2,22691.735937175246,18024.992126132634,Asia,3072.6088185923627
119289,2009,January,Wednesday,Afternoon,Urban,Main Road,Snowy,136.48023899031364,1,49,61+,Female,0.2098181985122267,1,Poor,1,0,Moderate,8,2,40.881963428599086,2355.594158081186,Wet,Mechanical Failure,4,46806.82142601897,5167.52915908849,Europe,3159.22156843172
119292,2003,April,Monday,Evening,Rural,Street,Windy,394.719796424655,1,94,26-40,Male,0.183014848096628,0,Moderate,0,2,Moderate,6,4,52.51947578086101,7763.715365619036,Wet,Distracted Driving,0,42724.1385646344,97891.23666659323,Asia,1241.93713500945
119295,2021,July,Saturday,Night,Urban,Main Road,Clear,256.5880443378127,4,102,18-25,Male,0.0124517275173118,0,Poor,2,2,Minor,18,2,51.5310320672159,8752.30173133274,Dry,Distracted Driving,8,24046.315525291684,79126.39881465201,Australia,3405.606855556422
119308,2010,December,Saturday,Evening,Urban,Main Road,Clear,92.1726071979003,2,78,26-40,Male,0.1572715222957549,0,Poor,2,1,Moderate,3,3,56.15705620387786,3925.92972894906,Wet,Speeding,5,11541.587395117056,61996.98286590582,Australia,2693.1062746503985
119335,2020,August,Monday,Morning,Rural,Highway,Rainy,333.6318757825981,2,65,<18,Female,0.2437924681020857,1,Moderate,2,0,Moderate,17,3,32.43442672993348,5944.830852379995,Wet,Speeding,9,41492.93021829339,75499.48889432338,South America,3154.3203691905146
119337,2013,November,Wednesday,Evening,Rural,Highway,Foggy,52.84535823465155,2,36,<18,Female,0.1346068749370013,0,Poor,1,0,Moderate,3,3,53.15573603120197,1117.8375142431885,Dry,Speeding,4,20848.4650977903,15493.736356288588,North America,935.1964178560604
119350,2024,June,Saturday,Night,Rural,Street,Rainy,459.8017683682014,1,30,<18,Male,0.2490256318509916,1,Poor,2,2,Severe,19,4,31.139072346793284,2311.39719565663,Dry,Drunk Driving,1,19338.85461358444,60742.272113158215,Australia,2210.0015121266297
119351,2014,June,Sunday,Morning,Urban,Highway,Clear,118.51905166768726,1,98,18-25,Female,0.0262494123932069,1,Moderate,0,2,Moderate,6,4,12.608739381642756,5893.113868666579,Dry,Drunk Driving,0,8904.663780918516,34430.436322176625,South America,4347.159497215248
119353,2019,December,Thursday,Night,Urban,Highway,Rainy,475.1864948983592,3,38,41-60,Male,0.0786249869187763,1,Poor,0,2,Moderate,5,3,49.31443257238002,7101.274294877708,Dry,Weather,5,31614.2710530678,29041.833832847668,Australia,1852.163149746359
119354,2017,May,Thursday,Morning,Rural,Main Road,Foggy,78.3675614717099,1,94,18-25,Female,0.0411419194437999,1,Moderate,0,2,Minor,12,4,49.28853778553208,9898.785390135376,Wet,Weather,0,45051.21949268736,37749.29235495562,Australia,3419.941102797131
119357,2021,March,Tuesday,Evening,Rural,Main Road,Windy,414.4832233170487,3,117,<18,Male,0.067526046920863,0,Good,1,1,Moderate,5,2,20.634955335846207,9362.083771481244,Snow-covered,Mechanical Failure,8,16352.18425991603,95043.06341780387,Asia,3305.0709767079265
119369,2017,January,Sunday,Evening,Urban,Highway,Foggy,327.137330322318,2,90,<18,Female,0.2472592662554745,0,Moderate,2,2,Minor,13,4,23.159810017738863,2048.1082437583696,Wet,Speeding,1,13469.872930392732,64324.50639952152,Asia,1854.1886604634035
119370,2004,February,Sunday,Afternoon,Rural,Main Road,Windy,146.98619524697187,2,117,61+,Male,0.0566034922446282,1,Poor,1,0,Minor,11,1,12.31701917135619,1114.113395211033,Icy,Distracted Driving,8,48601.23729100445,89999.67706205211,Australia,3554.354987790023
119371,2023,July,Tuesday,Evening,Urban,Street,Rainy,118.3810356124073,3,54,<18,Male,0.1890639856166817,0,Good,2,0,Minor,8,4,10.08620680810758,1521.076654757811,Icy,Distracted Driving,8,42392.53298362579,15476.548656338333,Asia,3980.952278288291
119375,2013,August,Thursday,Afternoon,Rural,Main Road,Rainy,150.7557971183702,4,76,61+,Female,0.0489344829389201,1,Good,2,2,Minor,0,4,35.71611999641455,2086.3200347214424,Icy,Mechanical Failure,2,12411.69629388478,62720.28794893514,North America,4478.438105456891
119380,2002,February,Wednesday,Night,Urban,Highway,Clear,333.9442522990652,4,91,41-60,Female,0.0801301803492836,0,Moderate,0,2,Moderate,5,3,30.72132285824095,6672.855919977801,Dry,Speeding,8,27714.73752107997,82394.75113534705,Asia,234.68657317588264
119386,2006,May,Sunday,Morning,Urban,Main Road,Windy,172.90537698647165,4,109,26-40,Female,0.0438747233618828,0,Poor,1,1,Moderate,13,0,55.12824280915376,7068.877562374386,Dry,Weather,5,9844.00533909702,71264.08120954488,North America,2010.170407801047
119396,2011,March,Thursday,Morning,Rural,Street,Snowy,301.818728360846,2,44,26-40,Female,0.1125810889544121,1,Poor,2,0,Moderate,16,2,53.31830578540443,2008.8449532370237,Dry,Distracted Driving,8,15605.64363060334,18678.345780644584,North America,2259.9364943709743
119409,2023,March,Wednesday,Morning,Urban,Highway,Snowy,108.43410627590644,3,55,61+,Female,0.0348934600451152,1,Moderate,1,2,Moderate,1,0,26.161135099206295,5791.733903462036,Snow-covered,Distracted Driving,7,6966.564864114956,51889.86019940297,North America,2882.6820363031943
119431,2014,September,Wednesday,Night,Urban,Main Road,Snowy,297.51141949636656,4,117,18-25,Male,0.2405771387792678,1,Good,1,0,Moderate,18,2,26.84873107516941,2843.2020589603453,Wet,Distracted Driving,0,4531.063641871093,68979.24825582422,North America,1155.58465090277
119440,2005,June,Monday,Morning,Rural,Main Road,Clear,165.4212070233956,4,100,<18,Male,0.1320129593037841,0,Poor,2,2,Moderate,1,3,12.564014346338478,8472.314522703355,Icy,Mechanical Failure,0,26842.052782390343,30445.28599292488,Asia,113.60564906555342
119450,2001,October,Thursday,Night,Rural,Main Road,Foggy,59.20984814793411,3,107,41-60,Female,0.0222187498381749,1,Poor,0,1,Minor,0,4,39.22330988761754,1539.920325551186,Wet,Distracted Driving,8,39842.67252257309,28658.0715851971,Asia,1287.050012677303
119478,2020,January,Thursday,Morning,Rural,Main Road,Clear,496.2479065698057,2,63,61+,Male,0.1672871258602114,0,Moderate,0,0,Severe,1,3,13.13688484721543,4789.3252084847245,Snow-covered,Mechanical Failure,7,34321.29832163241,97656.09769957863,North America,2773.2605170410216
119482,2016,August,Friday,Morning,Urban,Street,Rainy,205.63194237143512,3,79,18-25,Male,0.0435396741231673,0,Poor,2,1,Severe,16,0,27.66074516448049,7993.962185655359,Icy,Speeding,7,26403.21973870049,3408.3509372765207,Europe,2949.897475002316
119499,2008,July,Monday,Morning,Urban,Main Road,Foggy,273.39110591065804,1,105,26-40,Male,0.131993136577373,0,Good,1,0,Minor,9,3,24.73235773654264,9682.906848816896,Dry,Speeding,7,25283.78124430331,41331.559493100445,North America,4617.418876615912
119501,2003,October,Tuesday,Night,Rural,Highway,Snowy,105.42975036858904,4,64,26-40,Female,0.1763447273611283,1,Good,2,0,Moderate,14,0,35.37734325395891,6549.375178691403,Snow-covered,Mechanical Failure,6,31163.37050423685,50021.06523645193,Europe,3234.689443844926
119505,2009,June,Tuesday,Afternoon,Rural,Street,Foggy,224.17386423067472,4,41,41-60,Male,0.0302372009762306,1,Moderate,1,1,Minor,11,2,33.51450792813169,2577.9219486319616,Snow-covered,Speeding,0,29354.122577454866,16357.647468254923,Australia,3504.680522965936
119531,2003,October,Monday,Night,Rural,Street,Snowy,442.4956176991796,2,111,26-40,Male,0.1202855591754659,1,Good,0,0,Minor,12,1,48.26921688085376,455.76844197616686,Icy,Weather,0,21513.17613939,33852.71566336437,Europe,702.7158960195694
119535,2000,December,Thursday,Afternoon,Rural,Street,Foggy,378.6105998869813,1,30,26-40,Female,0.1627873133792416,0,Moderate,0,0,Minor,6,0,22.411999096320702,7961.792950524948,Wet,Weather,0,24269.222069865707,45652.40579406504,Australia,3208.3303095579004
119545,2023,April,Thursday,Night,Urban,Street,Windy,210.06413032108563,1,94,18-25,Female,0.2011276390773751,1,Good,2,2,Moderate,14,0,45.98435531709849,162.65103736268372,Icy,Drunk Driving,4,22987.440816265134,50740.94935225991,Asia,52.45677883584499
119576,2008,June,Wednesday,Afternoon,Urban,Main Road,Foggy,66.02449493860831,1,117,41-60,Female,0.2245318798218683,0,Moderate,0,0,Moderate,11,1,8.788759209144038,3738.236418260256,Snow-covered,Weather,2,7690.90189207763,7112.5682301995375,Australia,2562.108176676893
119592,2008,September,Friday,Night,Urban,Highway,Foggy,354.5436934403358,3,83,61+,Female,0.0280170209814805,0,Poor,1,1,Severe,0,2,49.82012815901775,9072.145478474107,Dry,Distracted Driving,1,22753.316464390067,49000.00962466316,Europe,2681.9245072052827
119599,2018,October,Monday,Afternoon,Rural,Highway,Snowy,216.38626160166453,3,52,18-25,Female,0.0428054370690048,1,Good,2,2,Minor,13,0,22.10786293692362,7785.137201565224,Icy,Drunk Driving,4,48604.6949075106,77758.36170784713,Australia,1686.7979294825343
119624,2016,January,Friday,Afternoon,Urban,Street,Windy,211.9656702415666,1,109,18-25,Male,0.1325759784378586,0,Poor,1,0,Moderate,13,1,30.111508931677356,8497.630068282706,Dry,Speeding,1,29750.700089250724,69360.01808167691,South America,1549.2280977662613
119636,2006,March,Saturday,Evening,Rural,Main Road,Windy,476.7281115008423,1,102,41-60,Male,0.031999133429022,1,Poor,1,2,Severe,11,2,5.154071137001375,7039.703059585806,Dry,Weather,7,36968.13688569816,67129.47496687,Asia,509.6860598049266
119646,2007,February,Wednesday,Afternoon,Urban,Highway,Rainy,358.80010456073165,4,116,26-40,Female,0.0699127874852773,1,Good,0,1,Moderate,14,2,24.49793038466822,722.3173542890511,Icy,Weather,8,47036.86306404493,42441.66793348886,Asia,3727.166405255852
119650,2005,December,Tuesday,Morning,Urban,Main Road,Snowy,323.10711656452764,2,113,61+,Male,0.1274586284004737,1,Poor,1,1,Moderate,11,2,22.93149827754021,5842.129802092574,Icy,Mechanical Failure,0,10311.868527454304,3292.80909461701,North America,4706.774433140736
119665,2018,April,Tuesday,Afternoon,Rural,Highway,Foggy,364.4886114320973,2,33,<18,Male,0.1309923911393187,0,Good,2,2,Severe,10,0,22.59700053210457,1858.4204017258735,Snow-covered,Drunk Driving,9,44198.28417545619,24536.590345742643,South America,2492.395997684103
119667,2020,January,Wednesday,Morning,Urban,Main Road,Clear,343.99173581188467,1,101,18-25,Male,0.067367273042051,1,Poor,1,0,Severe,0,2,12.681323417427972,3169.178302809982,Dry,Speeding,3,48164.97850941138,1533.0345302760231,Asia,296.34886773575965
119672,2012,April,Monday,Afternoon,Urban,Street,Windy,268.8805602799536,1,73,<18,Male,0.2015492670373219,0,Moderate,2,1,Moderate,7,2,6.783147669525718,5013.537692320909,Dry,Drunk Driving,4,24345.06851878587,38914.65142325911,South America,4777.013364809274
119677,2023,February,Sunday,Afternoon,Rural,Main Road,Windy,246.6073739448458,3,55,41-60,Female,0.1934982036053522,0,Moderate,1,0,Minor,7,2,31.69443666576143,6192.830327846029,Snow-covered,Distracted Driving,8,23896.99569346638,59724.788132806505,North America,2302.612016365405
119687,2012,August,Thursday,Night,Rural,Main Road,Rainy,194.9175492734127,4,91,<18,Female,0.2392018670537408,1,Moderate,0,2,Moderate,3,3,19.99618997892282,9228.28934181372,Dry,Weather,0,35829.698879732496,29790.865125932247,Asia,432.3618759095655
