,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
96821,2020,December,Friday,Morning,Rural,Street,Rainy,494.0168354423286,1,107,18-25,Female,0.0540971923481106,0,Moderate,2,1,Severe,7,1,12.789595251421538,8771.085820508624,Icy,Speeding,5,40775.51189464318,58930.91519352172,North America,2804.747491359393
96822,2002,March,Saturday,Afternoon,Urban,Highway,Foggy,268.63428867999085,3,30,26-40,Male,0.154726565451226,0,Good,2,1,Severe,4,1,8.520821891066143,9517.265599258048,Dry,Mechanical Failure,7,5170.960677488512,3340.2582366050806,Europe,3681.164194810505
96823,2018,April,Tuesday,Afternoon,Urban,Street,Windy,455.5208176977103,4,94,<18,Male,0.0759442863699419,0,Good,1,0,Moderate,10,0,26.9860841217334,1349.5476114300843,Snow-covered,Speeding,4,16963.544155192525,70323.10350604981,Asia,3354.875985959657
96833,2021,May,Sunday,Afternoon,Rural,Street,Foggy,466.9109196296888,4,42,18-25,Male,0.0977879156925105,1,Poor,0,0,Moderate,11,1,38.58047074768856,4837.741796241176,Dry,Drunk Driving,7,11315.124867817927,99718.56128001134,North America,2912.1310353595804
96840,2024,May,Tuesday,Evening,Rural,Street,Windy,261.26111758664183,4,46,26-40,Female,0.0507932255762601,0,Moderate,2,1,Minor,2,4,56.54903033976366,6333.977799285066,Dry,Mechanical Failure,4,47849.04328561956,59788.98374603846,North America,18.09371409767312
96858,2001,June,Tuesday,Night,Rural,Main Road,Clear,341.6198883252912,1,89,41-60,Male,0.0105096761674994,0,Poor,2,0,Severe,17,0,36.68994844953245,2156.8034486919614,Dry,Weather,9,40116.59603246734,67707.6985784491,Asia,2898.339059799057
96864,2011,January,Wednesday,Evening,Rural,Highway,Windy,460.7130345015044,2,34,61+,Female,0.150100635716872,1,Good,0,2,Severe,11,3,21.53564910253289,9875.767014640507,Snow-covered,Speeding,7,32174.918736492466,98310.80984177905,South America,1310.9971635673412
96868,2010,June,Saturday,Evening,Urban,Highway,Snowy,423.93604813287214,3,118,18-25,Female,0.0760045141276867,1,Poor,1,0,Minor,7,1,48.86781060913573,6471.205355424558,Wet,Weather,5,46717.7306745389,74692.68127613617,Asia,468.1688160237616
96872,2000,July,Tuesday,Afternoon,Urban,Main Road,Clear,66.1177949281292,2,55,<18,Female,0.1832420247990432,0,Moderate,0,0,Moderate,10,3,51.782194512426194,1872.4571529618531,Icy,Weather,1,20018.674778053268,52117.17517784133,North America,479.0212373973295
96885,2001,April,Sunday,Afternoon,Urban,Highway,Clear,400.9423546238156,4,119,26-40,Male,0.0710404424232371,1,Poor,0,2,Moderate,12,3,9.82742888661043,7301.477093803361,Wet,Drunk Driving,2,30198.84078169919,17497.788101348888,Australia,2698.492148192525
96903,2000,June,Saturday,Afternoon,Rural,Main Road,Windy,452.10031455265215,4,38,18-25,Female,0.1332843710551072,1,Moderate,2,0,Moderate,4,2,20.877470107240747,8966.140892560798,Dry,Distracted Driving,6,27582.69960441532,94312.4187108307,South America,1946.012263769701
96929,2019,August,Sunday,Afternoon,Rural,Street,Clear,209.6768893881137,1,109,<18,Female,0.1820184226941498,1,Moderate,0,2,Minor,2,1,11.476586167633885,8220.118045814921,Wet,Drunk Driving,4,782.8093994148605,47558.76650565895,Europe,2466.533566222443
96933,2005,January,Wednesday,Afternoon,Urban,Street,Snowy,277.25741991898667,3,116,26-40,Male,0.0381625137478899,1,Good,1,2,Severe,16,2,53.19062464927168,9364.846739769946,Wet,Distracted Driving,7,31783.36551451485,31408.093790089864,North America,4257.978462290616
96936,2015,September,Monday,Evening,Rural,Street,Windy,123.07896352435,3,90,18-25,Female,0.1435546068658652,0,Poor,0,0,Severe,7,2,15.731554760473548,7982.919378698807,Snow-covered,Distracted Driving,0,32045.16469525057,5564.079989447303,Asia,1460.2703079612522
96940,2010,February,Saturday,Night,Rural,Main Road,Windy,178.55942373221964,3,51,61+,Male,0.1950204562612854,0,Poor,2,1,Moderate,17,4,15.556434010947072,2797.585879737118,Icy,Distracted Driving,7,43907.359258522825,31746.58690064375,Australia,4951.156512798599
96966,2021,August,Sunday,Evening,Urban,Street,Foggy,361.3977768480436,3,71,<18,Male,0.0023827696635802,0,Poor,2,2,Moderate,5,0,8.28700715835303,9818.958532368122,Wet,Mechanical Failure,5,48159.98963870879,68661.21426370453,Australia,3756.768955307637
96988,2003,October,Saturday,Evening,Rural,Highway,Clear,221.24434924909332,2,43,61+,Female,0.1056127072127242,0,Moderate,2,0,Moderate,19,4,42.09636918864583,9431.58241141838,Icy,Weather,4,41894.58457976934,32261.438691793872,Asia,2461.0977681193563
97016,2024,July,Wednesday,Evening,Rural,Street,Foggy,395.1967338452777,4,33,<18,Female,0.1008847913406544,1,Good,1,2,Minor,19,2,52.60191613588773,1485.7565735021144,Icy,Weather,3,31821.710787718894,16702.140996811726,South America,965.4905686646651
97024,2009,February,Wednesday,Morning,Urban,Main Road,Foggy,390.9893823094782,3,100,61+,Male,0.0930922371753873,1,Good,0,0,Moderate,15,2,51.38363749195148,1148.8475915600352,Wet,Distracted Driving,4,34800.276428796155,72478.51510192019,Australia,4554.125110368284
97035,2003,January,Saturday,Night,Rural,Highway,Foggy,454.6141775284825,3,45,61+,Male,0.1345959256855766,1,Good,2,2,Severe,13,4,5.152460962594104,5194.9224691664895,Wet,Drunk Driving,6,22909.362179424104,19149.142277032268,Asia,3925.7305428968007
97070,2021,April,Wednesday,Afternoon,Rural,Highway,Foggy,325.85094354962047,4,119,<18,Female,0.0867014513920917,1,Moderate,1,2,Moderate,2,3,7.444100146481233,3817.985048758185,Dry,Mechanical Failure,3,33647.63949501069,98401.38051730652,Australia,4567.325897353046
97084,2014,August,Friday,Morning,Rural,Street,Windy,367.8155219197561,3,66,18-25,Female,0.1859472179997573,0,Moderate,2,2,Severe,4,0,23.157907548946064,6970.845837870607,Wet,Mechanical Failure,5,16109.81194499566,9875.909045949102,North America,2200.044248407682
97094,2000,June,Saturday,Evening,Urban,Street,Windy,53.51623514927156,4,53,<18,Male,0.1817986016375987,0,Poor,0,2,Minor,15,2,28.803337009833896,923.8566816544308,Dry,Speeding,9,16201.2431667957,38338.222453726,Australia,3105.4019801873337
97107,2002,June,Sunday,Night,Urban,Street,Snowy,100.1472919358346,4,119,61+,Male,0.109772760105002,1,Poor,1,2,Moderate,3,4,51.90673584914117,8159.324455192794,Wet,Speeding,4,44986.67564484398,55036.10231678399,Europe,2218.867828804725
97122,2011,May,Friday,Morning,Rural,Highway,Clear,385.2148456741276,3,49,41-60,Female,0.1059289748804792,0,Poor,2,2,Moderate,17,2,23.243228889756427,9261.923763466706,Icy,Mechanical Failure,9,38469.66044391427,47545.038932908,North America,3700.430172383094
97125,2017,February,Thursday,Afternoon,Rural,Highway,Foggy,290.2506458982941,2,79,26-40,Male,0.0778447137589961,1,Moderate,0,1,Severe,15,0,41.831004021336014,435.4620294104778,Icy,Distracted Driving,5,14879.774218239125,78554.30833678106,North America,4730.738765191724
97136,2024,April,Wednesday,Afternoon,Urban,Street,Clear,182.7104624479064,4,83,18-25,Male,0.0434735604487123,0,Poor,1,1,Severe,0,2,35.260387724229176,4277.120301187068,Icy,Distracted Driving,5,2894.333619635941,41636.15789626502,Asia,4603.512547960988
97141,2012,March,Saturday,Morning,Urban,Highway,Clear,492.0583435196213,2,75,61+,Male,0.1196753046166177,0,Poor,2,0,Minor,10,0,50.22155360563751,1475.8445101005002,Icy,Speeding,7,27880.063638015417,48550.68897229931,South America,4393.119096327778
97153,2010,June,Tuesday,Evening,Urban,Highway,Snowy,67.28891256154019,2,96,61+,Male,0.099152938726543,0,Moderate,1,2,Moderate,17,3,51.1638187010749,3699.343624546239,Wet,Mechanical Failure,6,7898.594578280493,73220.33725577827,Australia,4498.886052268901
97154,2002,June,Monday,Morning,Urban,Main Road,Windy,108.0583361797354,4,46,26-40,Male,0.047878872317381,0,Poor,0,2,Severe,14,0,51.34948528632295,8582.86678107189,Dry,Speeding,7,44218.71803965379,61701.27094336285,Australia,351.5920867814503
97156,2006,April,Friday,Night,Urban,Highway,Clear,427.7531382386262,3,86,41-60,Male,0.123757561617435,0,Moderate,0,1,Moderate,3,2,55.73902689401117,2604.1140406247755,Icy,Distracted Driving,7,16743.414714541737,95966.5090037892,Asia,2810.2956375038025
97172,2013,September,Saturday,Morning,Rural,Street,Clear,246.5680352365669,4,42,41-60,Male,0.2050189883499884,0,Poor,0,2,Moderate,11,2,52.24471752599003,4752.915600572597,Dry,Drunk Driving,0,24680.22570645328,32076.317447152607,South America,3688.235173252208
97177,2008,March,Friday,Evening,Urban,Street,Snowy,365.1526703552356,2,34,26-40,Male,0.2470094910563707,1,Moderate,0,2,Moderate,6,4,29.034601696229878,5947.202553517489,Wet,Drunk Driving,5,29906.586122040346,5380.176632733005,Asia,1003.8941954619938
97179,2015,October,Monday,Afternoon,Urban,Highway,Windy,131.20861610477044,3,43,61+,Female,0.007170640952145,0,Moderate,0,0,Minor,13,2,12.96685928618058,435.3057412472384,Wet,Drunk Driving,5,39817.896429200286,94944.28598201304,North America,2577.814287190892
97202,2001,December,Saturday,Night,Rural,Street,Snowy,263.13834184871376,4,85,41-60,Female,0.0899718067349071,0,Good,1,1,Moderate,16,4,33.324698864189244,417.6285332120773,Icy,Speeding,2,20067.76048024864,74707.744348408,North America,1166.1759347998204
97207,2000,October,Wednesday,Evening,Rural,Street,Clear,400.07855294062,1,82,61+,Female,0.062444034509191,0,Moderate,2,2,Severe,18,3,50.78974076026743,7895.871846573157,Snow-covered,Speeding,5,46840.7373331803,82798.6628548277,North America,1057.1941282533364
97222,2002,May,Saturday,Night,Urban,Highway,Foggy,363.5792978811919,2,110,<18,Female,0.1150295651638656,1,Poor,1,2,Severe,4,3,35.2593038642085,1834.969469194548,Dry,Speeding,6,23487.84649472779,51271.26658920384,Asia,20.146943734452407
97239,2006,September,Saturday,Afternoon,Rural,Main Road,Rainy,430.8211185468688,2,59,18-25,Male,0.2029325302638218,1,Poor,0,1,Minor,17,1,57.90433529018269,5394.147146482493,Wet,Distracted Driving,1,22334.26447495293,24328.9205767434,Asia,3679.283030230784
97248,2014,September,Wednesday,Night,Urban,Street,Clear,294.8214655766061,2,89,41-60,Female,0.1057878606660669,1,Moderate,1,1,Minor,7,2,46.85386026569491,3812.136163736861,Icy,Mechanical Failure,9,9032.279556851649,33597.439405644145,Asia,3101.361847247543
97249,2017,July,Thursday,Night,Urban,Street,Windy,408.7759871570563,3,106,61+,Female,0.0072795822090355,0,Good,0,2,Minor,12,1,46.05892574861555,4458.678876041532,Dry,Mechanical Failure,6,8686.946034330136,36887.57219954408,South America,2385.497434206932
97252,2023,April,Friday,Morning,Rural,Highway,Rainy,97.62286172918954,4,102,<18,Female,0.1730056932646146,0,Moderate,1,2,Minor,2,0,10.958947066125956,1617.619714660152,Icy,Drunk Driving,7,12928.973545136569,89452.16734204975,Asia,4594.313495227325
97253,2003,January,Thursday,Night,Rural,Highway,Rainy,349.6947948250808,3,36,61+,Female,0.0458193054336077,0,Good,1,1,Moderate,16,1,20.318232851438253,2059.4208657151003,Snow-covered,Drunk Driving,4,43350.81624523443,14895.221594238716,Australia,3324.145459746092
97261,2021,January,Wednesday,Morning,Urban,Street,Clear,151.386564115744,2,117,26-40,Male,0.0964716481618777,0,Poor,1,0,Moderate,4,1,57.86766165807654,9438.772575358194,Dry,Drunk Driving,9,29064.259396368925,52099.12024968152,Europe,418.87394724145486
97268,2022,November,Sunday,Evening,Urban,Street,Snowy,448.980267348309,2,98,18-25,Female,0.0848147158906729,0,Good,0,0,Moderate,13,3,37.16806337226856,223.63124738140755,Dry,Distracted Driving,1,17910.669547837955,21072.458410380907,Australia,94.28577443077832
97271,2015,November,Thursday,Afternoon,Rural,Street,Clear,56.65473453459733,2,76,<18,Female,0.0377956089096438,1,Moderate,2,0,Minor,19,3,18.97982541382643,4457.278531079756,Icy,Distracted Driving,4,18140.31154137832,71481.97620396865,Europe,4915.949385253782
97311,2021,January,Sunday,Night,Urban,Main Road,Snowy,339.09424682610404,3,79,<18,Female,0.0247448087184365,1,Good,2,2,Minor,14,1,47.532722351711584,2005.767022261588,Icy,Drunk Driving,9,23933.092185217003,36685.8501343349,Asia,536.5634144029752
97315,2014,March,Sunday,Morning,Urban,Highway,Rainy,349.34612295645434,3,53,61+,Male,0.0662750017430633,1,Moderate,2,0,Moderate,5,3,5.1143693721985,4210.698533965504,Dry,Weather,0,29225.221825860142,79093.2563564234,Europe,4582.308413355643
97328,2004,July,Thursday,Night,Rural,Highway,Rainy,128.65272614641287,1,70,26-40,Female,0.2174076126194714,1,Moderate,0,1,Moderate,0,4,22.0952649392323,8296.36520967328,Icy,Speeding,2,27906.175811173474,17927.533536496598,North America,4574.230437894423
97335,2000,June,Saturday,Night,Rural,Street,Snowy,239.3029907369584,1,77,<18,Female,0.1836444302768202,0,Poor,0,2,Minor,16,2,24.97541908648892,8682.559344775698,Snow-covered,Weather,1,39826.60322158995,13696.574134832596,Asia,2718.9763873300994
97341,2023,April,Monday,Afternoon,Urban,Highway,Foggy,52.60628445444269,4,90,26-40,Male,0.2123916545497825,1,Good,0,2,Minor,5,2,8.394695062303335,3505.570365091808,Dry,Drunk Driving,8,35774.6184778266,36949.4418222206,Asia,3413.7230048854635
97343,2015,March,Saturday,Afternoon,Rural,Street,Rainy,462.84426834123934,2,72,26-40,Female,0.1375897630468889,1,Moderate,2,1,Minor,5,0,6.672073999174632,5447.299308061471,Wet,Distracted Driving,2,15194.258233587208,12726.425478740024,Europe,614.3691736462443
97357,2023,November,Saturday,Morning,Urban,Main Road,Rainy,224.2991567572783,3,54,<18,Female,0.1603112842209918,0,Moderate,1,2,Severe,12,4,8.649824348307805,5208.480617931021,Icy,Speeding,3,42688.5285675245,79245.30548751383,Asia,4599.610148009443
97363,2012,November,Tuesday,Night,Rural,Main Road,Clear,339.156296143764,3,114,61+,Male,0.0995122522270977,0,Moderate,2,2,Minor,2,3,16.366130051505692,7273.205408994167,Snow-covered,Mechanical Failure,2,37914.40017420946,12449.262774222469,Australia,1136.8953348034368
97409,2015,August,Friday,Afternoon,Urban,Street,Rainy,212.6404816308948,2,89,<18,Male,0.2342316934156155,0,Poor,0,2,Minor,19,4,37.66467583441298,3041.2334678080256,Icy,Speeding,7,42830.32104627398,18304.95393471378,Asia,858.3106079415693
97411,2024,December,Thursday,Morning,Rural,Main Road,Windy,75.9215799602797,1,32,<18,Female,0.0888612834416887,1,Poor,0,1,Minor,6,0,27.90444980750022,1158.5872451146947,Snow-covered,Weather,7,30254.591434200385,25521.699172923338,North America,1081.017498106206
97413,2022,September,Saturday,Night,Urban,Highway,Clear,192.72000076248787,3,62,18-25,Female,0.0361257558732611,0,Poor,2,0,Moderate,5,0,20.392415701231688,1047.8678196877188,Dry,Weather,7,41115.26733063324,94144.37377234724,Europe,4071.249446496992
97446,2012,May,Monday,Evening,Rural,Highway,Foggy,384.7760236594047,2,43,26-40,Male,0.0130902211403792,1,Good,2,2,Severe,12,4,16.443377507105755,723.8111712756171,Dry,Mechanical Failure,5,17166.358308603427,15957.252472078424,Australia,1203.091523376779
97462,2009,February,Saturday,Morning,Rural,Main Road,Rainy,436.7541664533752,2,85,<18,Male,0.115946997817727,0,Moderate,2,1,Severe,0,2,33.2350852919874,7129.244549247569,Wet,Drunk Driving,2,3891.438740890576,34525.96033238879,North America,37.69158845309183
97475,2016,January,Wednesday,Night,Rural,Street,Snowy,71.02433221771923,2,85,<18,Female,0.0045121956860327,1,Moderate,2,2,Minor,8,2,9.31822820858929,4230.706457242917,Icy,Drunk Driving,2,41829.178440609125,36876.28207629652,South America,3163.166402944354
97479,2005,September,Sunday,Afternoon,Rural,Main Road,Rainy,120.9144914169161,3,64,18-25,Female,0.1175861941402305,0,Moderate,0,2,Severe,13,4,59.70839641660076,8982.12424069769,Snow-covered,Weather,4,38725.84395642681,12950.327015000425,South America,4997.029338529692
97494,2010,December,Friday,Morning,Urban,Highway,Snowy,165.73574470934477,2,88,<18,Male,0.0692517843491254,0,Moderate,2,2,Minor,19,4,46.427576228042064,961.6786057815576,Dry,Weather,7,25139.65611977705,94730.49786709348,Australia,810.9151308671512
97495,2018,December,Tuesday,Night,Urban,Street,Windy,346.01397491765243,1,78,41-60,Female,0.1091092149416732,0,Good,2,2,Minor,1,2,45.95912688071561,8332.352058399143,Wet,Speeding,9,6814.758495672766,67399.31881926212,Australia,2925.448924213994
97500,2019,September,Wednesday,Evening,Rural,Highway,Foggy,426.68823036604766,4,111,26-40,Female,0.1865222904553624,0,Good,0,2,Moderate,16,3,37.3598926646908,5440.437007304089,Dry,Drunk Driving,3,6127.5081889001085,15707.981901102825,Australia,719.1248651964851
97503,2012,October,Wednesday,Afternoon,Urban,Main Road,Foggy,115.08109676102144,3,51,61+,Male,0.1450371645222561,1,Good,0,1,Severe,5,4,28.3339036915073,4080.2296473901074,Dry,Mechanical Failure,6,10530.972950535592,49836.238605355735,North America,2724.2206030052785
97531,2017,March,Saturday,Night,Rural,Street,Rainy,260.6306325244791,4,51,<18,Female,0.1274504362948038,1,Good,1,2,Minor,9,0,14.50777465000898,3841.3763747630223,Snow-covered,Speeding,7,9774.128501582964,91400.36352863816,Europe,1413.0087749105433
97534,2003,July,Friday,Night,Rural,Street,Windy,280.0222316239869,4,115,41-60,Female,0.1578225595050874,1,Moderate,2,2,Minor,6,0,9.528581982787514,4057.515592374451,Dry,Distracted Driving,3,43984.75975753979,1702.2193156851145,South America,1909.109723130416
97543,2023,March,Saturday,Afternoon,Rural,Highway,Rainy,386.9422234734644,4,43,<18,Female,0.025099341940843,0,Poor,0,0,Minor,1,1,39.97150516853986,5970.731440301724,Snow-covered,Mechanical Failure,7,43314.2954722369,82401.74965523656,North America,1278.4240136016788
97547,2012,July,Tuesday,Morning,Rural,Street,Foggy,378.02425225751546,1,91,26-40,Female,0.1163583007317822,1,Moderate,2,2,Moderate,7,3,21.16400601354369,8774.585891976307,Wet,Speeding,5,45376.30637015952,27826.72521422108,Australia,2422.692325753009
97548,2002,November,Thursday,Night,Rural,Highway,Windy,338.5841156250546,2,102,61+,Female,0.2427077524523262,0,Moderate,0,0,Minor,19,2,5.4865396027276825,5103.265176327829,Icy,Speeding,9,41152.48423641639,83755.59799242776,North America,4310.512687560967
97563,2018,August,Tuesday,Evening,Rural,Main Road,Clear,333.4472459614726,2,47,41-60,Female,0.2459386891011181,1,Moderate,1,0,Moderate,5,2,14.259801648361144,4148.523052619175,Dry,Drunk Driving,7,36905.16248348422,30116.087512226968,North America,1505.0410485706566
97576,2014,February,Sunday,Afternoon,Rural,Street,Windy,304.2899180608396,1,53,<18,Female,0.1031689758898918,1,Good,1,2,Severe,4,4,23.64469341802389,1859.504733607364,Wet,Weather,5,20775.143089855545,7926.046798411361,Europe,872.7835871817368
97590,2010,August,Friday,Night,Rural,Street,Snowy,123.46055466136838,3,83,18-25,Male,0.0307322360393602,0,Poor,0,1,Severe,4,2,50.67946229621726,3434.8513155843234,Snow-covered,Mechanical Failure,0,4079.454578506284,41504.30611905568,South America,953.5540520741469
97597,2022,June,Sunday,Morning,Urban,Highway,Windy,199.9201963336939,3,98,61+,Female,0.2175758882989633,0,Good,1,2,Minor,6,4,17.43809117380099,275.49274609366773,Wet,Weather,5,26331.951433431757,48050.76534837218,South America,1626.101404054485
97598,2019,April,Wednesday,Morning,Urban,Street,Clear,339.1589737324535,2,55,<18,Female,0.0045480988297456,0,Moderate,0,1,Minor,10,0,17.52284471989574,1433.0289871715652,Snow-covered,Drunk Driving,1,6969.410351991117,49909.568268505405,South America,988.8293382484704
97603,2010,February,Wednesday,Morning,Urban,Street,Rainy,428.41358231503096,2,41,26-40,Female,0.2201077073311269,1,Poor,2,0,Minor,5,1,40.4878177852311,6834.928647262783,Icy,Weather,2,14464.540765898411,20952.624511377493,Australia,1825.491113425262
97605,2024,May,Sunday,Night,Urban,Highway,Clear,221.03243836028687,2,75,41-60,Female,0.024222452618893,1,Moderate,1,2,Moderate,12,2,36.90803299810058,1168.1243066822483,Icy,Distracted Driving,3,4166.634578050942,56662.27677219711,South America,1047.8711930804525
97646,2014,October,Monday,Afternoon,Urban,Street,Rainy,158.31408464815246,4,71,<18,Female,0.2374814396387192,1,Moderate,1,0,Minor,18,4,54.943065764270536,5408.234645461369,Icy,Weather,1,49208.08254605267,3609.1712365329618,Asia,4755.865587209807
97686,2004,May,Sunday,Morning,Rural,Highway,Snowy,427.8802925697833,2,86,41-60,Female,0.1541717480959338,0,Moderate,1,0,Minor,9,2,12.300001935754846,904.5434306815756,Icy,Distracted Driving,1,2108.623547424508,2954.7245818068686,North America,4599.024468687007
97691,2005,January,Friday,Night,Urban,Main Road,Foggy,398.504310779436,1,75,18-25,Female,0.0575763551658799,1,Good,0,0,Minor,2,4,41.03136955294997,194.8616459411742,Snow-covered,Drunk Driving,9,47736.10170225056,82649.16320356374,South America,2584.658064088123
97695,2004,October,Thursday,Afternoon,Urban,Highway,Rainy,440.2141219907654,3,56,61+,Female,0.1643054527796167,0,Good,0,0,Minor,3,1,42.99652772870245,8036.560399440968,Dry,Distracted Driving,9,25240.799683154823,67358.8154463399,South America,1043.5778465983788
97719,2002,May,Friday,Afternoon,Rural,Street,Windy,105.63636448127647,2,76,<18,Male,0.235279445619371,1,Poor,2,2,Severe,3,4,58.12560249451251,6061.854723246702,Snow-covered,Mechanical Failure,9,5985.765602753477,53617.04208344732,North America,567.0063428633354
97720,2015,September,Saturday,Morning,Urban,Street,Foggy,51.67303171722152,1,66,<18,Female,0.0655018699949308,1,Moderate,1,0,Moderate,4,4,45.61015772339506,193.88237162771523,Snow-covered,Mechanical Failure,0,39685.86526766169,73479.08748928724,South America,925.6737703221224
97726,2021,May,Wednesday,Evening,Rural,Main Road,Foggy,399.0060866320918,1,97,41-60,Female,0.2041316867904913,0,Good,2,0,Minor,3,0,28.38956822673392,6923.801579294392,Wet,Distracted Driving,6,44678.13240607622,15228.73511868491,Asia,1792.8215936801894
97736,2019,March,Monday,Morning,Rural,Main Road,Windy,191.0500428803195,4,92,41-60,Female,0.0484806148641922,0,Moderate,1,1,Moderate,2,1,15.898846476450116,3163.008653909932,Snow-covered,Speeding,9,6110.26072521805,89182.3363550589,South America,3875.7366977604793
97746,2008,January,Tuesday,Night,Rural,Street,Clear,251.81962815705464,1,35,18-25,Male,0.1847902611605229,0,Moderate,0,2,Severe,2,3,25.13269960112823,6480.993912822138,Icy,Mechanical Failure,5,48543.25638450069,21220.55813059019,Europe,2768.1218015685517
97748,2018,April,Saturday,Morning,Rural,Street,Foggy,195.49880125512715,4,104,<18,Female,0.2350010335742248,0,Moderate,1,0,Minor,3,2,13.74658622263212,8868.979911505472,Wet,Drunk Driving,3,12238.027966517082,33100.11844120208,South America,722.7266697037231
97749,2008,June,Tuesday,Afternoon,Rural,Highway,Clear,403.89238174190245,3,80,18-25,Female,0.2309405711999615,1,Poor,1,2,Moderate,3,3,10.728586000876238,337.22507561093914,Wet,Distracted Driving,7,11721.422967966317,64947.9249592032,South America,3764.2188675020434
97751,2003,June,Monday,Morning,Rural,Highway,Foggy,128.59322824291417,2,100,41-60,Female,0.1009382564835122,1,Moderate,2,2,Severe,18,0,30.075679445983518,9152.112411347482,Wet,Mechanical Failure,8,47018.9513601956,15641.16373017486,Australia,1595.8247100309154
97756,2014,June,Saturday,Morning,Urban,Highway,Clear,369.3148314225384,3,117,<18,Female,0.1468679365966468,0,Poor,2,2,Moderate,9,0,43.10889706257856,4817.588374985231,Dry,Mechanical Failure,4,18929.40948280687,46375.98199499559,Asia,4888.01486655192
97771,2013,February,Sunday,Night,Urban,Highway,Windy,483.5230038385517,4,57,41-60,Male,0.0743577603440238,1,Good,2,2,Severe,11,1,18.401366624090954,9597.109769620589,Dry,Mechanical Failure,1,24080.75727659901,31583.95268719729,Australia,3167.4757145954018
97773,2016,February,Tuesday,Night,Rural,Main Road,Foggy,71.8984661906549,2,65,26-40,Female,0.1766308626904646,1,Poor,2,2,Moderate,4,0,33.01284105070803,9123.43464324717,Dry,Drunk Driving,2,23272.29295373593,29356.11365096164,Asia,452.21504405684686
97775,2004,April,Wednesday,Morning,Rural,Highway,Windy,372.8093722758362,1,47,26-40,Female,0.205266399014098,1,Good,0,0,Moderate,13,0,5.30565933557196,8440.724726029217,Snow-covered,Mechanical Failure,6,24666.285888302376,33302.85764903571,North America,722.0880652300445
97788,2002,July,Tuesday,Evening,Rural,Street,Clear,374.63630328835967,2,74,<18,Female,0.057648615906156,0,Poor,2,2,Severe,3,2,55.96294090204369,3379.409979665229,Wet,Weather,5,29489.428441854667,14831.974999289958,South America,1300.1587824788407
97791,2001,January,Friday,Evening,Urban,Street,Snowy,456.2885806951358,3,61,26-40,Female,0.2306148141485564,1,Good,0,1,Moderate,13,0,53.108764261552544,996.7517529041236,Wet,Distracted Driving,4,34102.08982558847,45405.078747145,Europe,142.2535091356685
97810,2007,December,Saturday,Evening,Rural,Highway,Windy,229.26021469767085,1,108,18-25,Female,0.1117501397653861,0,Poor,2,2,Moderate,9,3,31.458222055026408,4761.249806449825,Snow-covered,Mechanical Failure,1,33177.45115394316,73167.24994118186,South America,4692.376688408089
97818,2005,September,Monday,Morning,Urban,Street,Windy,93.66332323696211,2,114,26-40,Male,0.1443518838248361,0,Poor,1,1,Severe,15,1,10.649113372886683,7260.405680226439,Snow-covered,Speeding,6,27377.457194178078,51967.5121230908,Europe,4113.282669329817
97830,2010,July,Sunday,Evening,Urban,Street,Rainy,301.1464492030784,4,74,26-40,Female,0.0815338922520789,1,Poor,2,1,Moderate,0,3,26.17286011736903,8493.272717544543,Wet,Weather,1,25898.2711647441,35466.662485655805,North America,2148.8779927711234
97839,2019,December,Sunday,Evening,Rural,Highway,Rainy,124.34905900734992,3,113,26-40,Female,0.2028483369176315,1,Good,2,1,Severe,19,1,54.65891444755026,5094.766552125412,Snow-covered,Drunk Driving,8,8527.754171650871,57273.06748137731,Asia,2123.2521647366134
97853,2019,December,Monday,Afternoon,Rural,Street,Rainy,309.58597453180647,2,67,<18,Male,0.1041548342449419,1,Moderate,0,0,Minor,3,1,50.85291615935646,7532.849176594137,Snow-covered,Drunk Driving,4,48875.12695254567,57823.27545169316,North America,1480.6402092421831
97871,2023,May,Saturday,Morning,Rural,Main Road,Foggy,121.1633239983304,4,45,41-60,Male,0.1746722871887207,0,Good,2,1,Minor,9,3,49.08388147477935,1049.8463196147368,Wet,Drunk Driving,2,24291.699724981798,5755.957775797472,North America,3063.5176724668404
97874,2009,September,Tuesday,Afternoon,Urban,Main Road,Rainy,356.8268543129886,1,107,61+,Female,0.2052386475278399,1,Moderate,2,0,Moderate,7,4,42.00909671409887,1515.194764610027,Wet,Mechanical Failure,5,25754.925307567857,45596.18182768405,South America,3250.7769898088745
97891,2000,March,Friday,Night,Urban,Street,Rainy,208.8258936694572,2,46,26-40,Female,0.2419912960411738,1,Good,0,1,Minor,17,0,48.568231060681086,2511.3534423251026,Wet,Drunk Driving,8,5063.366093717078,18610.59276385036,Europe,4469.863748577551
97893,2022,October,Saturday,Evening,Urban,Main Road,Windy,222.18849490392813,1,42,61+,Male,0.095595210503404,1,Poor,0,1,Moderate,11,2,5.702426647717667,7605.818337270754,Dry,Weather,7,22227.76647397517,30848.02677106998,North America,532.4645951517498
