,Year,Month,Day of Week,Time of Day,Urban/Rural,Road Type,Weather Conditions,Visibility Level,Number of Vehicles Involved,Speed Limit,Driver Age Group,Driver Gender,Driver Alcohol Level,Driver Fatigue,Vehicle Condition,Pedestrians Involved,Cyclists Involved,Accident Severity,Number of Injuries,Number of Fatalities,Emergency Response Time,Traffic Volume,Road Condition,Accident Cause,Insurance Claims,Medical Cost,Economic Loss,Region,Population Density
89792,2022,December,Thursday,Afternoon,Rural,Main Road,Clear,288.5401173940879,1,67,61+,Female,0.1161252026783462,0,Good,0,1,Severe,5,1,49.81138651445793,1289.255731580061,Icy,Drunk Driving,4,3445.195998984729,74351.83283558981,Australia,172.64832620961678
89812,2004,September,Thursday,Morning,Urban,Highway,Clear,427.19961518872407,1,69,61+,Female,0.2441697154880528,1,Poor,2,0,Minor,8,3,43.735578592591054,1671.9489646147422,Snow-covered,Speeding,7,36347.99677149252,50742.78458675923,South America,426.8794620862015
89841,2003,May,Thursday,Afternoon,Urban,Main Road,Clear,274.3145134927415,2,35,61+,Male,0.0612342322735417,1,Poor,0,1,Moderate,6,0,55.83578840008587,7017.704642036268,Wet,Drunk Driving,1,27248.04718174119,76507.1847202117,North America,648.3553858562295
89861,2012,December,Wednesday,Night,Rural,Highway,Rainy,434.1533890974862,2,89,61+,Female,0.2035523266655285,1,Poor,2,2,Severe,18,1,30.500126659254224,5562.195760335934,Icy,Drunk Driving,8,27799.294855599317,18409.216863292677,South America,561.6751154523128
89872,2009,November,Friday,Evening,Rural,Main Road,Rainy,383.9043874512,1,111,26-40,Male,0.0890381559457411,1,Poor,0,2,Minor,6,2,30.65494014274919,4550.6362186277765,Icy,Weather,4,36674.38210846962,85251.86453993266,Asia,4222.782729603517
89887,2011,October,Wednesday,Afternoon,Urban,Highway,Clear,388.3146559658144,1,85,<18,Female,0.1893704141174776,0,Good,2,2,Moderate,12,4,14.665842867095954,3778.78396632871,Icy,Distracted Driving,1,45616.122878546994,17153.63235907109,Europe,4192.308788979946
89894,2007,November,Monday,Night,Rural,Street,Snowy,267.3989033878533,1,97,41-60,Female,0.0550542645094399,0,Moderate,1,1,Minor,18,3,20.685306167996146,5159.218656466628,Snow-covered,Drunk Driving,2,26122.36628367213,10334.476077238647,Australia,2759.796324291192
89895,2004,April,Thursday,Afternoon,Urban,Highway,Snowy,367.4636781585463,4,105,41-60,Male,0.0604253714584233,0,Moderate,1,1,Severe,13,1,45.51751882180286,8918.357177278824,Icy,Mechanical Failure,3,708.2419456343175,17619.34320083484,South America,615.2600575000135
89900,2023,October,Thursday,Evening,Urban,Highway,Snowy,196.12566688744093,2,55,<18,Male,0.2208963568792346,0,Poor,1,1,Minor,6,3,25.667397898432707,8059.022211112362,Snow-covered,Mechanical Failure,8,26809.06046216441,66603.41020469756,Asia,3099.1016976203755
89901,2014,September,Friday,Morning,Urban,Main Road,Snowy,323.3718940947663,3,98,18-25,Female,0.2372213346575722,1,Poor,1,2,Severe,0,3,36.83393446354886,6727.274695463523,Wet,Weather,8,30675.897804065156,50739.5217607821,Asia,4561.063642566623
89910,2015,August,Wednesday,Evening,Rural,Main Road,Rainy,185.2870336012606,4,98,61+,Female,0.1205534241953233,1,Good,1,0,Minor,4,3,7.301548951025113,1438.0287490140038,Dry,Mechanical Failure,6,32019.76047078645,63530.558814968615,North America,2500.971145002983
89912,2002,October,Thursday,Night,Urban,Highway,Rainy,163.94635855507403,4,96,41-60,Male,0.1510287793310647,1,Good,0,0,Minor,3,4,57.87414134350489,9882.109471761756,Dry,Mechanical Failure,2,9859.190700599436,37998.882301612924,North America,2338.8619109993087
89915,2018,September,Friday,Afternoon,Rural,Highway,Foggy,281.307028106707,2,78,41-60,Male,0.1414263489183924,1,Good,1,1,Minor,7,2,7.662863468636122,7908.507541313781,Icy,Distracted Driving,1,8155.2395107143075,73704.98925611611,North America,3117.7409012269068
89943,2003,October,Tuesday,Evening,Urban,Main Road,Snowy,308.70093655846307,4,67,18-25,Female,0.1776895938588754,0,Poor,0,2,Moderate,15,3,43.59894727387746,7221.402910929951,Wet,Drunk Driving,2,23715.8683597548,33425.7237569655,Europe,3741.863224775444
89944,2017,April,Friday,Evening,Rural,Main Road,Snowy,83.85430175079571,4,59,<18,Male,0.2079813164439212,0,Good,1,0,Minor,3,1,13.525481121173152,346.213904190579,Wet,Distracted Driving,5,4189.073883026319,22430.15593336932,South America,2231.658461125022
89951,2006,February,Tuesday,Afternoon,Rural,Highway,Rainy,200.6976178282997,1,96,41-60,Female,0.0347963382623257,1,Poor,2,1,Minor,4,4,27.76650483744817,5999.896107423368,Wet,Weather,5,12182.813137839104,65281.99696059747,Australia,1760.8185409534492
89962,2014,April,Thursday,Morning,Urban,Main Road,Rainy,388.10558811127726,3,82,61+,Male,0.173625674334304,1,Moderate,1,0,Moderate,17,4,20.791256774059782,8008.0871470844495,Icy,Distracted Driving,3,10734.46120177607,89759.25145515017,Europe,4138.3038187690345
89965,2005,September,Friday,Morning,Rural,Main Road,Foggy,470.1265379566908,1,82,18-25,Male,0.1337082724299713,0,Poor,0,0,Severe,9,4,7.946288121913673,3855.456173858703,Dry,Drunk Driving,6,28026.714174966302,45126.32501982528,Australia,3606.3870068387446
89975,2003,March,Friday,Morning,Rural,Street,Rainy,495.095139540643,3,55,18-25,Male,0.0262382302521141,0,Good,0,0,Minor,2,0,53.52839642875836,9204.73947309483,Snow-covered,Drunk Driving,0,4897.555942890967,29783.218979196325,North America,324.50125731674405
89984,2006,July,Monday,Evening,Urban,Highway,Rainy,356.9705517504206,3,91,61+,Male,0.1604801121890417,0,Poor,0,1,Minor,6,3,24.96089393223493,5392.927374329081,Icy,Drunk Driving,4,12473.63072255035,13204.496954253123,Asia,1848.1748589140564
89985,2016,October,Wednesday,Morning,Urban,Street,Clear,397.53766280207736,3,35,<18,Male,0.1103547854000984,0,Good,1,1,Moderate,14,1,22.24563424152421,6866.988841293927,Snow-covered,Mechanical Failure,9,20229.54736318639,3491.864362002424,Asia,3267.0620551073257
89999,2024,September,Tuesday,Afternoon,Rural,Main Road,Foggy,184.42744511268617,1,78,61+,Male,0.1130646904877205,1,Poor,0,0,Minor,11,4,49.60029033857806,5725.475974441476,Wet,Mechanical Failure,9,32096.911373100476,78317.46562062445,Asia,3841.5489470291454
90012,2014,October,Friday,Morning,Rural,Highway,Rainy,325.2885101102824,4,69,61+,Male,0.0208872090425361,0,Poor,1,1,Severe,14,4,24.24005157460287,1739.658069927914,Wet,Drunk Driving,0,13954.2008178668,75446.49841913271,Europe,29.530483251372672
90014,2006,November,Thursday,Night,Urban,Highway,Snowy,354.11192997989167,4,116,<18,Male,0.1768704539117734,0,Poor,1,1,Minor,7,1,11.80767272790176,8527.325255579166,Icy,Distracted Driving,1,39809.01046442772,28764.95160929663,South America,2674.5604403967955
90021,2019,September,Saturday,Evening,Rural,Main Road,Clear,384.4257222153067,4,97,<18,Female,0.1054408414725558,0,Good,0,2,Severe,7,1,10.335244933123418,8345.956899387085,Icy,Mechanical Failure,0,21613.04389544457,56731.45387687158,South America,3786.2823523241145
90031,2007,May,Thursday,Evening,Rural,Highway,Snowy,413.986077957674,4,77,41-60,Male,0.065104022910294,1,Moderate,2,1,Moderate,0,1,13.28335060656238,6944.449176339426,Wet,Weather,2,22839.78971945518,99014.86370360007,Asia,4237.292114644764
90032,2023,July,Monday,Evening,Rural,Street,Snowy,233.2834000736348,1,104,26-40,Male,0.2007521858207157,1,Good,0,0,Severe,0,1,42.66762480243701,9652.311445500512,Snow-covered,Distracted Driving,2,48399.47889463537,72549.39566730817,Asia,1636.2492923845657
90040,2022,May,Saturday,Evening,Urban,Street,Windy,333.36249875672104,3,39,26-40,Male,0.1962069035064756,1,Poor,1,2,Moderate,9,3,17.047978712197057,8573.547538635998,Wet,Distracted Driving,7,18374.207561411917,27921.435641249147,Australia,4124.437060541091
90057,2015,June,Saturday,Morning,Rural,Main Road,Foggy,208.9986041068001,1,79,18-25,Male,0.2303592099105744,1,Good,2,0,Severe,0,4,54.623812466445074,4889.5058316239,Wet,Mechanical Failure,5,5274.916155905663,13037.515010445968,Asia,3969.339194238092
90060,2007,October,Saturday,Evening,Urban,Main Road,Rainy,88.22720284555368,3,33,41-60,Female,0.1124739288311865,0,Moderate,2,0,Severe,9,3,6.983726184524981,6578.608074141474,Dry,Drunk Driving,5,17332.21095299245,46548.79029267177,Australia,2162.5727712355733
90062,2020,September,Sunday,Night,Urban,Street,Snowy,257.6713055314048,4,84,41-60,Female,0.1285201933781813,1,Moderate,2,1,Severe,2,4,42.38234883024967,8173.291181863307,Wet,Weather,2,31068.96664878347,62564.111779044826,North America,653.3065736305862
90064,2005,May,Wednesday,Morning,Rural,Highway,Windy,292.8217369279921,1,57,<18,Female,0.0198376426841318,0,Good,1,2,Severe,8,2,28.152101642158264,760.694437224703,Icy,Mechanical Failure,4,4947.818282336159,78020.55999906265,Australia,110.49568391359912
90066,2013,April,Friday,Evening,Urban,Street,Windy,267.98554091781625,4,30,18-25,Male,0.0503454154679136,0,Good,1,2,Moderate,17,0,25.762235601210577,7406.679462914997,Wet,Distracted Driving,5,37422.86269052556,12085.736677846902,South America,4824.767021305197
90068,2023,December,Saturday,Morning,Urban,Street,Foggy,254.3431941547109,4,113,26-40,Female,0.0703759247766787,1,Moderate,1,0,Minor,13,2,27.06712862420154,4864.150692381741,Icy,Speeding,6,25241.76283323609,27601.462399453707,South America,2774.7383586626984
90078,2017,December,Tuesday,Morning,Rural,Highway,Snowy,99.3472914101434,3,80,26-40,Male,0.1440977307018884,0,Poor,2,0,Moderate,14,3,49.018444001598816,9588.606797850702,Dry,Speeding,6,41809.70164165212,17743.83858192268,North America,1871.9260557141909
90081,2023,January,Friday,Afternoon,Urban,Main Road,Clear,179.2656562857765,2,95,26-40,Female,0.181551405768455,0,Good,0,1,Minor,16,4,35.40277450582507,8413.180014492196,Dry,Speeding,4,41743.59032593363,55760.70565188338,Europe,2979.7560605241624
90099,2008,November,Wednesday,Night,Urban,Highway,Foggy,440.385295045069,2,58,26-40,Male,0.1687862751388497,1,Poor,1,0,Minor,19,4,34.49797045437088,141.6653128743404,Snow-covered,Weather,6,30634.849848286525,32797.03822196941,Australia,2006.6198219513435
90110,2009,January,Saturday,Night,Urban,Highway,Windy,273.6012990666409,4,92,41-60,Male,0.0153986888918993,1,Moderate,2,0,Moderate,15,4,39.99466038728735,1106.8291785463869,Icy,Drunk Driving,5,31740.966055678837,95942.5548241508,South America,4435.790557334548
90126,2005,June,Monday,Morning,Urban,Street,Snowy,65.12202415032309,3,41,26-40,Female,0.1151784638506715,1,Good,0,0,Minor,0,4,21.362439897518332,1646.378266809333,Icy,Distracted Driving,2,43159.31769952499,38921.313124612665,Asia,2855.513903072032
90139,2009,December,Sunday,Morning,Rural,Main Road,Windy,309.8372475530572,4,91,<18,Male,0.1025919032126431,0,Poor,0,1,Moderate,10,2,52.36323746754542,2737.05401587106,Dry,Mechanical Failure,0,8891.284525369516,92685.97532425668,South America,3978.705729028239
90142,2019,September,Tuesday,Evening,Urban,Street,Foggy,360.52738404131145,1,106,<18,Male,0.1556122406795191,1,Poor,1,2,Severe,10,1,14.861687037941406,7796.937806171495,Icy,Speeding,0,40730.18742378249,82422.95885529087,Australia,36.40163836087211
90145,2019,August,Sunday,Morning,Rural,Street,Foggy,90.78183362800746,4,69,61+,Female,0.1415492998430839,1,Poor,1,1,Minor,19,1,50.68540977930249,3036.1810361101398,Dry,Speeding,7,32090.739503138764,45396.74117262351,South America,3858.481927329416
90148,2009,December,Tuesday,Evening,Urban,Highway,Windy,381.55036984850574,3,96,18-25,Male,0.1702958462860758,0,Moderate,0,0,Moderate,3,1,42.80578907474177,7351.053658937429,Wet,Mechanical Failure,1,24086.1578377918,51837.3134892364,Europe,1723.8329241978486
90163,2004,May,Thursday,Morning,Rural,Highway,Clear,53.61513898771519,1,61,26-40,Female,0.130874811784531,1,Good,2,0,Severe,2,1,27.853559854907324,630.825342355009,Snow-covered,Speeding,4,34673.28610698165,18124.994529730517,South America,1732.2252004642487
90187,2023,November,Sunday,Morning,Urban,Main Road,Clear,272.09944121046084,2,81,18-25,Female,0.2057468193889095,0,Moderate,2,2,Minor,5,2,42.71087812909828,7532.814008902715,Icy,Mechanical Failure,7,2550.9257858806754,76885.50538391365,Europe,924.4758028401784
90191,2020,July,Thursday,Evening,Urban,Street,Snowy,407.1335979082106,1,63,26-40,Male,0.2382904465961007,0,Poor,1,1,Minor,15,2,14.0603322778848,910.3925367720556,Snow-covered,Distracted Driving,0,21028.790920524625,95699.91363050044,Australia,2454.938133025429
90194,2017,July,Sunday,Morning,Rural,Main Road,Foggy,398.8135463534169,2,82,26-40,Male,0.1095571334692518,1,Good,0,2,Severe,1,2,17.401813943152945,1252.4362283071353,Snow-covered,Distracted Driving,6,14711.330691219817,85891.50590297405,Europe,1123.79462623945
90211,2015,June,Saturday,Afternoon,Urban,Main Road,Snowy,444.7991263682544,3,70,61+,Male,0.2177108387423073,1,Moderate,0,0,Severe,11,1,37.3990681656617,7894.811962395672,Wet,Weather,0,3627.2392803367807,15158.650749953134,Asia,3147.318016804174
90214,2001,September,Wednesday,Afternoon,Urban,Main Road,Windy,74.73860051822385,2,86,41-60,Female,0.1667258051023057,0,Good,1,1,Minor,13,2,29.517007527051703,7663.1397364790755,Icy,Speeding,3,34899.96595192594,1942.1162668282116,South America,1205.209053947037
90218,2019,March,Wednesday,Morning,Rural,Main Road,Snowy,397.6965133906496,4,90,<18,Male,0.2405750348467975,1,Moderate,1,0,Severe,10,1,26.00208281190668,3454.1426735574446,Snow-covered,Weather,2,34081.16914506227,89799.40746192796,Europe,2101.3226122894034
90255,2024,October,Wednesday,Evening,Rural,Street,Clear,387.69045467199976,1,96,61+,Female,0.2154971853834519,0,Moderate,1,2,Moderate,4,0,18.10001621946593,5369.145726996502,Icy,Drunk Driving,1,43717.65054966951,90250.31457397473,Asia,4737.163012523509
90257,2008,January,Wednesday,Night,Rural,Highway,Clear,429.7992940151761,4,98,41-60,Female,0.134432286416828,0,Good,2,0,Severe,6,4,41.23509911426012,807.2164205577185,Wet,Speeding,3,34143.82929226987,25520.666619157648,Europe,3220.456101934447
90300,2013,July,Tuesday,Night,Rural,Highway,Foggy,449.1713197316619,3,68,26-40,Female,0.2315721319186967,0,Poor,2,1,Minor,19,1,10.152574981045522,3181.8499091895364,Wet,Drunk Driving,3,24092.494245821552,57510.68961615591,Europe,3596.116642472732
90306,2018,November,Thursday,Night,Urban,Main Road,Rainy,97.88737476277144,4,69,61+,Male,0.0271315710364398,1,Poor,0,1,Severe,5,2,11.029623126879793,9335.58152300089,Wet,Weather,8,11656.896746504655,48207.16802710557,Asia,1435.8652383868018
90313,2020,October,Saturday,Morning,Urban,Main Road,Snowy,204.8961811179888,4,119,26-40,Female,0.2148156928540069,0,Moderate,2,2,Moderate,6,1,37.60650391013919,5952.532064232926,Dry,Drunk Driving,4,2025.6452881851287,49673.813378611456,Asia,1643.258354314696
90325,2008,August,Thursday,Evening,Urban,Street,Windy,110.5973007048948,3,91,41-60,Female,0.0729871941414669,1,Moderate,1,1,Moderate,6,0,28.698004276001605,4248.3415030427705,Dry,Speeding,1,11597.766249066271,28399.603031535877,Asia,3507.2715449208235
90326,2021,October,Friday,Evening,Urban,Main Road,Clear,64.84724642665643,3,118,<18,Female,0.2085998279328091,1,Moderate,0,2,Moderate,7,4,39.05789342676012,4262.88397139535,Snow-covered,Weather,9,38424.07599227319,78536.04263749417,Asia,1883.4580468881632
90327,2011,July,Tuesday,Afternoon,Rural,Main Road,Snowy,451.8529458144322,2,119,61+,Female,0.0895121127670899,0,Good,2,0,Minor,15,2,55.25078521808906,6126.449662406031,Dry,Mechanical Failure,6,34485.72479551117,72255.5320768302,Europe,3014.5538532954192
90328,2013,May,Sunday,Night,Urban,Main Road,Snowy,103.44944066145146,3,54,<18,Male,0.1327918418370725,0,Good,0,0,Minor,5,0,48.060642003529686,7196.74226599351,Snow-covered,Speeding,1,10508.058458235077,33134.9744685775,North America,2776.6199970770185
90335,2001,November,Monday,Morning,Rural,Street,Clear,324.309606315228,4,93,18-25,Male,0.1650943971888688,1,Good,2,0,Moderate,18,2,30.33148919532044,1797.248374497707,Snow-covered,Mechanical Failure,1,3945.6697126337926,83060.36189415293,Europe,2407.681080039034
90341,2003,September,Tuesday,Evening,Urban,Street,Foggy,60.259839146302205,2,74,18-25,Female,0.0885835551969726,1,Good,0,2,Moderate,18,0,39.11820268603456,3355.998002757249,Snow-covered,Distracted Driving,9,44273.69542169853,2726.5364703093232,Europe,3789.3151011265218
90375,2022,October,Sunday,Evening,Urban,Main Road,Foggy,170.49037090830555,2,39,41-60,Female,0.0409849950161951,1,Moderate,0,1,Severe,6,3,5.969116861961791,6686.597577842134,Snow-covered,Weather,7,36900.29243723531,27141.479679919583,Europe,2982.774930884797
90384,2022,October,Wednesday,Evening,Urban,Highway,Rainy,84.69825593359631,3,102,26-40,Male,0.2242484975039169,0,Poor,2,1,Moderate,12,2,52.40518941961532,6646.888246175728,Wet,Weather,0,19302.867892450977,1879.7403981760008,North America,460.229274765156
90385,2007,March,Wednesday,Evening,Urban,Highway,Windy,458.6692029097641,4,30,61+,Male,0.1086858752334164,0,Good,2,2,Minor,6,2,24.576214217213607,3996.954716705131,Wet,Distracted Driving,1,12401.36372060466,23434.56040930548,Australia,4369.781612204407
90401,2007,June,Friday,Evening,Rural,Main Road,Clear,344.0834278928786,1,74,26-40,Male,0.1966126293259457,0,Moderate,1,0,Severe,4,4,17.0921738525492,425.8293541031453,Wet,Weather,0,33007.59753490888,7640.15633577263,North America,4491.302941545871
90416,2000,January,Thursday,Afternoon,Urban,Street,Clear,376.5395825506706,2,32,26-40,Female,0.1554009904963884,0,Moderate,2,0,Moderate,1,4,13.046903153164276,468.8942027244463,Wet,Distracted Driving,3,31161.620678254072,20236.3378205752,Europe,4569.02575896242
90430,2003,February,Sunday,Evening,Rural,Highway,Clear,177.9069813357962,3,106,26-40,Female,0.1202809317808481,0,Moderate,1,2,Severe,17,3,43.46854131714285,5311.968824929623,Wet,Weather,6,18436.44951959588,23812.842589150303,North America,1296.951253895141
90441,2001,May,Sunday,Morning,Urban,Highway,Rainy,287.34753366075364,1,32,41-60,Female,0.0198320611419565,0,Good,2,2,Moderate,5,1,57.69043552560798,7639.946252527318,Dry,Weather,0,10563.336311476944,65907.05039385767,North America,4197.860027041375
90445,2003,March,Sunday,Morning,Urban,Highway,Rainy,297.7931250687792,4,55,<18,Female,0.1186020631054664,0,Poor,1,0,Minor,19,0,39.48979007585952,6718.108118614873,Snow-covered,Drunk Driving,7,45820.34757792845,82592.92837782,North America,1634.0696992431328
90452,2018,August,Sunday,Evening,Urban,Highway,Windy,92.7557673693876,3,92,61+,Female,0.1463873470826714,0,Good,1,2,Severe,15,3,38.890526889538165,7554.828056926161,Icy,Weather,2,28446.42846878256,1450.8467009403205,Australia,1917.330728445652
90455,2002,January,Monday,Evening,Urban,Street,Windy,94.46198974855672,1,81,18-25,Male,0.1554305556844137,1,Moderate,1,2,Moderate,1,1,18.52968846373574,7837.656604884685,Dry,Distracted Driving,7,14211.513566593698,20769.73416049195,South America,3586.0887784551546
90456,2012,November,Monday,Night,Rural,Highway,Rainy,465.1914465768819,2,95,61+,Male,0.2267462951907733,1,Poor,1,2,Severe,13,4,32.08169604565304,724.605237134006,Dry,Speeding,6,48709.729635379306,40543.60261077231,Europe,3947.3097651870985
90477,2021,August,Thursday,Afternoon,Urban,Main Road,Foggy,488.7692808880884,3,81,18-25,Male,0.1876235767612646,0,Moderate,2,1,Moderate,8,1,30.404023042944527,7528.445655584006,Snow-covered,Drunk Driving,4,16180.518175565943,9742.56205876018,North America,3632.124542550831
90483,2005,March,Thursday,Morning,Rural,Main Road,Snowy,330.0894712865464,3,53,26-40,Male,0.1581070317708452,0,Good,0,0,Severe,16,3,9.405192105900229,3540.7466083862478,Icy,Drunk Driving,1,15832.534455693729,1400.6632559550476,South America,4698.122240429393
90510,2012,December,Sunday,Morning,Rural,Street,Clear,157.16183470197709,4,64,26-40,Male,0.1207974316005455,0,Poor,1,0,Severe,6,4,32.718095299320694,5935.708024583694,Icy,Weather,5,17716.681248863515,35960.02218551723,South America,1507.4674903275293
90519,2001,October,Thursday,Afternoon,Urban,Main Road,Snowy,253.38975590762465,4,86,26-40,Female,0.1592780892346284,1,Moderate,1,1,Minor,5,0,25.80117258272491,5993.245736510805,Wet,Speeding,8,49495.59743262624,95139.70331942385,Australia,3817.095076902177
90555,2019,March,Tuesday,Afternoon,Urban,Main Road,Rainy,105.65383065297638,1,53,26-40,Female,0.1302350150935854,0,Moderate,0,0,Moderate,17,3,11.76817381206137,1521.6474048746834,Icy,Distracted Driving,8,40700.73358015752,9908.051075064071,South America,3349.507216031413
90562,2021,June,Friday,Afternoon,Rural,Highway,Snowy,150.926387910611,2,40,18-25,Male,0.1484067512760193,1,Good,1,0,Severe,2,0,24.51563869930725,9119.867758560831,Dry,Drunk Driving,4,7663.551281128176,22178.49673165408,Asia,2193.3249886237786
90564,2017,July,Tuesday,Afternoon,Rural,Main Road,Rainy,430.77154075099554,2,90,41-60,Male,0.1237938864321761,1,Good,0,0,Severe,9,4,26.59565693579459,7968.84695157848,Dry,Weather,8,8313.568909632197,48777.16281323802,South America,2986.702075167268
90582,2014,February,Friday,Night,Rural,Main Road,Clear,260.2085870353051,3,45,61+,Female,0.2398992529456151,0,Good,2,0,Minor,5,2,58.89659992239222,1644.864866323525,Wet,Speeding,1,49285.92117208573,1059.4885719975289,Asia,1376.225490050581
90607,2011,August,Saturday,Morning,Rural,Street,Rainy,63.83822923621953,1,88,26-40,Female,0.1723816262887395,1,Moderate,2,2,Severe,9,3,46.613001812320974,5639.987634129321,Wet,Drunk Driving,2,21353.68290781765,19781.073848277283,North America,3017.5367962660453
90613,2002,December,Monday,Afternoon,Urban,Street,Windy,256.7695605270737,2,78,26-40,Male,0.0698192770735884,1,Moderate,1,1,Minor,18,1,8.410054213251215,4781.716570236996,Wet,Mechanical Failure,1,1791.6904232270308,75831.74912448614,Australia,2944.51219200162
90618,2001,January,Thursday,Afternoon,Urban,Highway,Rainy,310.2585373428422,2,40,<18,Female,0.0193559666854321,1,Good,2,1,Minor,11,2,50.296331932247085,7314.731031338589,Wet,Mechanical Failure,7,23514.665340198422,31226.620218838143,Asia,496.1142243705192
90624,2012,April,Sunday,Night,Rural,Street,Snowy,203.33149041753143,3,72,<18,Female,0.1295897448324587,1,Good,2,2,Severe,12,2,22.29766045952467,7181.995309248838,Dry,Mechanical Failure,2,42330.78729962159,33514.59297716492,Australia,4109.83863403559
90626,2012,July,Wednesday,Afternoon,Urban,Main Road,Clear,366.63565072931567,4,47,18-25,Female,0.2096185185193149,0,Moderate,1,1,Minor,1,1,54.48692915350571,3413.556076324433,Wet,Distracted Driving,1,12353.3004965278,68914.90773757047,Europe,788.795631416616
90646,2007,June,Sunday,Afternoon,Urban,Street,Windy,152.16463618360098,3,90,41-60,Female,0.1949153434451438,1,Good,2,0,Moderate,4,2,54.80678662258799,2834.871762194463,Snow-covered,Speeding,9,28152.6322927059,21254.71226512063,North America,4999.625768928476
90666,2006,March,Thursday,Night,Urban,Highway,Snowy,292.5406300279359,4,80,61+,Female,0.1294592853911227,0,Moderate,1,1,Moderate,9,3,34.43823602877987,1358.0668290995995,Wet,Weather,7,30230.49712063763,53047.40241893588,North America,4985.89225985964
90671,2014,November,Wednesday,Morning,Rural,Main Road,Clear,100.70359040144152,2,77,18-25,Male,0.2471046237340698,1,Good,0,2,Minor,18,0,7.543544151481961,2576.8565587237526,Wet,Drunk Driving,5,44875.73656230631,36225.94758026738,Asia,367.78346492888215
90676,2015,February,Saturday,Night,Urban,Main Road,Windy,274.35763962730186,3,68,41-60,Male,0.0083417299824324,0,Good,2,1,Minor,8,3,28.560289261929054,3652.0993212139056,Dry,Speeding,1,16944.552047419973,91664.09699890154,Europe,3953.2183048554784
90680,2024,July,Friday,Night,Rural,Street,Foggy,146.9651026000838,4,86,18-25,Male,0.2221908263659809,1,Moderate,1,2,Moderate,8,0,56.06752740245678,8848.802632021025,Wet,Weather,5,9298.064409947174,31585.267193495794,South America,3400.5862883067707
90682,2024,September,Monday,Afternoon,Urban,Highway,Snowy,460.0439549451641,2,118,<18,Male,0.0146901831916847,0,Good,2,1,Minor,13,3,36.13162174494684,6825.276640101081,Dry,Distracted Driving,9,4599.712663870611,34287.447808287594,Asia,1169.202922089912
90686,2000,May,Tuesday,Night,Urban,Main Road,Snowy,207.8688882441716,3,112,41-60,Female,0.0022747852163795,1,Poor,2,2,Severe,14,4,29.507617020239703,7251.05374044146,Icy,Speeding,5,44144.32511160679,84830.42019850918,Australia,1539.069423520493
90703,2021,May,Wednesday,Evening,Urban,Main Road,Rainy,362.4479944504943,4,56,26-40,Male,0.2095873927826281,0,Good,0,1,Minor,0,1,10.262969832627132,1652.8661932357431,Dry,Speeding,6,38292.32372140199,82556.88543635742,North America,2317.730161998308
90704,2021,April,Wednesday,Morning,Urban,Main Road,Foggy,112.21120015139503,1,46,18-25,Male,0.0831078694655831,1,Poor,2,2,Moderate,12,3,29.14221408161652,4663.22452798785,Wet,Weather,3,13160.796442472909,39600.0550490973,North America,3739.907083457522
90708,2011,August,Thursday,Evening,Rural,Main Road,Windy,200.22449751901783,3,101,26-40,Male,0.2068016815119503,1,Poor,2,2,Minor,8,4,54.87047587194572,6984.37455406973,Icy,Drunk Driving,0,40183.03867486838,15161.61095266403,South America,969.7876018018572
90718,2005,November,Saturday,Morning,Rural,Street,Rainy,190.64737906201847,4,36,<18,Male,0.13226248896578,0,Poor,1,2,Minor,11,2,41.42945170118418,8327.134220635875,Snow-covered,Drunk Driving,0,19756.987287312408,79890.64918050608,Australia,3770.719612294964
90724,2019,October,Wednesday,Morning,Rural,Main Road,Clear,465.61627591836367,2,106,<18,Female,0.089778715796122,0,Good,2,1,Minor,15,0,34.01252130997294,5806.286697239989,Snow-covered,Weather,2,6924.567886203793,96647.43267490828,Europe,1478.7957337341802
90751,2007,December,Friday,Afternoon,Rural,Highway,Windy,376.9780020501633,2,99,18-25,Male,0.1558920088848894,1,Moderate,1,2,Minor,0,1,30.47856008015786,7894.9499354912095,Dry,Drunk Driving,2,21086.46852992277,83077.94056744255,Australia,1047.2023529501678
90755,2016,October,Tuesday,Evening,Rural,Highway,Clear,382.4495978839903,4,71,61+,Male,0.0857190147711643,1,Moderate,2,2,Minor,11,2,50.37497955440533,1582.9528011972852,Snow-covered,Mechanical Failure,0,9353.586098273458,81746.24037459586,North America,3879.330154405914
90756,2008,October,Wednesday,Afternoon,Rural,Street,Windy,421.7605824731105,3,65,41-60,Female,0.0100988149288929,1,Moderate,1,0,Moderate,9,3,27.72915255998131,9607.619669014692,Dry,Drunk Driving,9,7015.889336938383,66851.67859112241,Australia,2462.0322471809354
90766,2007,May,Friday,Morning,Urban,Highway,Windy,469.6306773196992,2,46,26-40,Female,0.2320382615141256,0,Good,1,2,Moderate,10,0,53.3099857997515,2843.821755825306,Icy,Weather,7,22889.06803675659,70764.9931830469,South America,3608.161834163832
90772,2011,June,Saturday,Afternoon,Urban,Street,Clear,192.8416989809172,4,101,18-25,Female,0.0530805026444294,0,Poor,2,1,Moderate,3,0,24.56619144844784,8218.444406089837,Dry,Mechanical Failure,5,16420.463268619747,61268.99560765216,South America,1876.2627403083145
90796,2018,February,Tuesday,Night,Rural,Highway,Snowy,148.32533466659206,3,116,61+,Male,0.168248818553147,0,Moderate,1,2,Severe,16,1,21.38302178894043,5021.838023242984,Snow-covered,Weather,8,10495.096643373394,54091.00987300724,North America,878.9459088741912
